theta,int
71.88191,0.14288
71.88191,0.14288
71.88191,0.14288
71.88191,0.14288
71.88191,0.14288
71.88191,0.14288
71.88191,0.14288
71.93374,0.86541
71.93374,0.86541
71.93374,0.86541
71.93374,0.86541
71.93374,0.86541
71.93374,0.86541
71.93374,0.86541
71.93374,0.86541
71.93374,0.86541
71.93374,0.86541
71.93374,0.86541
71.93374,0.86541
71.93374,0.86541
71.93374,0.86541
71.93374,0.86541
71.93374,0.86541
71.95149,0.00000
71.95149,0.00000
71.95149,0.00000
71.95149,0.00000
71.95149,0.00000
71.95149,0.00000
71.95149,0.00000
71.95149,0.00000
71.96686,0.41337
71.96686,0.41337
71.96686,0.41337
71.96686,0.41337
71.96686,0.41337
71.96686,0.41337
71.96686,0.41337
71.96686,0.41337
71.99098,0.00032
71.99098,0.00032
71.99098,0.00032
71.99098,0.00032
71.99098,0.00032
71.99098,0.00032
71.99098,0.00032
71.99098,0.00032
71.99098,0.00032
71.99098,0.00032
71.99098,0.00032
71.99098,0.00032
71.99098,0.00032
71.99098,0.00032
71.99098,0.00032
71.99098,0.00032
72.08323,0.07105
72.08323,0.07105
72.08323,0.07105
72.08323,0.07105
72.08323,0.07105
72.08323,0.07105
72.08323,0.07105
72.08323,0.07105
72.13526,0.43023
72.13526,0.43023
72.13526,0.43023
72.13526,0.43023
72.13526,0.43023
72.13526,0.43023
72.13526,0.43023
72.13526,0.43023
72.13526,0.43023
72.13526,0.43023
72.13526,0.43023
72.13526,0.43023
72.13526,0.43023
72.13526,0.43023
72.13526,0.43023
72.13526,0.43023
72.16850,0.20550
72.16850,0.20550
72.16850,0.20550
72.16850,0.20550
72.16850,0.20550
72.16850,0.20550
72.16850,0.20550
72.16850,0.20550
72.18208,0.55233
72.18208,0.55233
72.18208,0.55233
72.18208,0.55233
72.18208,0.55233
72.18208,0.55233
72.18208,0.55233
72.18208,0.55233
72.18208,0.55233
72.18208,0.55233
72.18208,0.55233
72.18208,0.55233
72.18208,0.55233
72.18208,0.55233
72.18208,0.55233
72.18208,0.55233
72.24749,0.00000
72.24749,0.00000
72.24749,0.00000
72.24749,0.00000
72.24749,0.00000
72.24749,0.00000
72.24749,0.00000
72.24749,0.00000
72.24749,0.00000
72.24749,0.00000
72.24749,0.00000
72.24749,0.00000
72.24749,0.00000
72.24749,0.00000
72.24749,0.00000
72.24749,0.00000
72.38452,0.27461
72.38452,0.27461
72.38452,0.27461
72.38452,0.27461
72.38452,0.27461
72.38452,0.27461
72.38452,0.27461
72.38452,0.27461
72.38452,0.27461
72.38452,0.27461
72.38452,0.27461
72.38452,0.27461
72.38452,0.27461
72.38452,0.27461
72.38452,0.27461
72.38452,0.27461
72.43021,0.00000
72.43021,0.00000
72.43021,0.00000
72.43021,0.00000
72.43021,0.00000
72.43021,0.00000
72.43021,0.00000
72.43021,0.00000
72.43021,0.00000
72.43021,0.00000
72.43021,0.00000
72.43021,0.00000
72.43021,0.00000
72.43021,0.00000
72.43021,0.00000
72.43021,0.00000
72.44959,0.04909
72.44959,0.04909
72.44959,0.00000
72.44959,0.00000
72.44959,0.04909
72.44959,0.04909
72.44959,0.04909
72.44959,0.04909
72.44959,0.04909
72.44959,0.04909
72.44959,0.04909
72.44959,0.04909
72.44959,0.04909
72.44959,0.00000
72.44959,0.04909
72.44959,0.04909
72.44959,0.04909
72.44959,0.04909
72.44959,0.00000
72.44959,0.04909
72.44959,0.00000
72.44959,0.00000
72.44959,0.00000
72.44959,0.00000
72.45017,0.00000
72.45017,0.00000
72.45017,0.00000
72.45017,0.00000
72.45017,0.00000
72.45017,0.00000
72.45017,0.00000
72.45017,0.00000
72.45017,0.00000
72.45017,0.00000
72.45017,0.00000
72.45017,0.00000
72.45017,0.00000
72.45017,0.00000
72.45017,0.00000
72.45017,0.00000
72.48878,0.00000
72.48878,0.00000
72.48878,0.00000
72.48878,0.00000
72.48878,0.00000
72.48878,0.00000
72.48878,0.00000
72.48878,0.00000
72.48878,0.00000
72.48878,0.00000
72.48878,0.00000
72.48878,0.00000
72.48878,0.00000
72.48878,0.00000
72.48878,0.00000
72.48878,0.00000
72.63358,0.00000
72.63358,0.00000
72.63358,0.00000
72.63358,0.00000
72.63358,0.00000
72.63358,0.00000
72.63358,0.00000
72.63358,0.00000
72.63358,0.00000
72.63358,0.00000
72.63358,0.00000
72.63358,0.00000
72.63358,0.00000
72.63358,0.00000
72.63358,0.00000
72.63358,0.00000
72.65303,0.02440
72.65303,0.02440
72.65303,0.00000
72.65303,0.00000
72.65303,0.02440
72.65303,0.02440
72.65303,0.02440
72.65303,0.02440
72.65303,0.02440
72.65303,0.02440
72.65303,0.02440
72.65303,0.02440
72.65303,0.02440
72.65303,0.00000
72.65303,0.02440
72.65303,0.02440
72.65303,0.02440
72.65303,0.02440
72.65303,0.00000
72.65303,0.02440
72.65303,0.00000
72.65303,0.00000
72.65303,0.00000
72.65303,0.00000
72.66496,0.00000
72.66496,0.00000
72.66496,0.00000
72.66496,0.00000
72.66496,0.00000
72.66496,0.00000
72.66496,0.00000
72.66496,0.00000
72.69236,0.00000
72.69236,0.00000
72.69236,0.00000
72.69236,0.00000
72.69236,0.00000
72.69236,0.00000
72.69236,0.00000
72.69236,0.00000
72.69236,0.00000
72.69236,0.00000
72.69236,0.00000
72.69236,0.00000
72.69236,0.00000
72.69236,0.00000
72.69236,0.00000
72.69236,0.00000
72.71012,0.00493
72.71012,0.00493
72.71012,0.00493
72.71012,0.00493
72.71012,0.00493
72.71012,0.00493
72.71012,0.00493
72.71012,0.00493
72.71012,0.00493
72.71012,0.00493
72.71012,0.00493
72.71012,0.00493
72.71012,0.00493
72.71012,0.00493
72.71012,0.00493
72.71012,0.00493
72.80157,0.03179
72.80157,0.03179
72.80157,0.03179
72.80157,0.03179
72.80157,0.03179
72.80157,0.03179
72.80157,0.03179
72.80157,0.03179
72.80157,0.03179
72.80157,0.03179
72.80157,0.03179
72.80157,0.03179
72.80157,0.03179
72.80157,0.03179
72.80157,0.03179
72.80157,0.03179
72.85357,0.00000
72.85357,0.00000
72.85357,0.00000
72.85357,0.00000
72.85357,0.00000
72.85357,0.00000
72.85357,0.00000
72.85357,0.00000
72.85357,0.00000
72.85357,0.00000
72.85357,0.00000
72.85357,0.00000
72.85357,0.00000
72.85357,0.00000
72.85357,0.00000
72.85357,0.00000
72.85357,0.00000
72.85357,0.00000
72.85357,0.00000
72.85357,0.00000
72.85357,0.00000
72.85357,0.00000
72.85357,0.00000
72.85357,0.00000
72.86920,0.00000
72.86920,0.00000
72.86920,0.00000
72.86920,0.00000
72.86920,0.00000
72.86920,0.00000
72.86920,0.00000
72.86920,0.00000
72.87935,0.00000
72.87935,0.00000
72.87935,0.00000
72.87935,0.00000
72.87935,0.00000
72.87935,0.00000
72.87935,0.00000
72.87935,0.00000
72.87935,0.00000
72.87935,0.00000
72.87935,0.00000
72.87935,0.00000
72.87935,0.00000
72.87935,0.00000
72.87935,0.00000
72.87935,0.00000
72.91453,0.00245
72.91453,0.00245
72.91453,0.00245
72.91453,0.00245
72.91453,0.00245
72.91453,0.00245
72.91453,0.00245
72.91453,0.00245
72.91453,0.00245
72.91453,0.00245
72.91453,0.00245
72.91453,0.00245
72.91453,0.00245
72.91453,0.00245
72.91453,0.00245
72.91453,0.00245
72.92504,0.01630
72.92504,0.01630
72.92504,0.01630
72.92504,0.01630
72.92504,0.01630
72.92504,0.01630
72.92504,0.01630
72.92504,0.01630
72.92504,0.01630
72.92504,0.01630
72.92504,0.01630
72.92504,0.01630
72.92504,0.01630
72.92504,0.01630
72.92504,0.01630
72.92504,0.01630
72.95095,0.00000
72.95095,0.00000
72.95095,0.00000
72.95095,0.00000
72.95095,0.00000
72.95095,0.00000
72.95095,0.00000
72.95095,0.00000
72.95095,0.00000
72.95095,0.00000
72.95095,0.00000
72.95095,0.00000
72.95095,0.00000
72.95095,0.00000
72.95095,0.00000
72.95095,0.00000
73.00632,0.01581
73.00632,0.01581
73.00632,0.01581
73.00632,0.01581
73.00632,0.01581
73.00632,0.01581
73.00632,0.01581
73.00632,0.01581
73.00632,0.01581
73.00632,0.01581
73.00632,0.01581
73.00632,0.01581
73.00632,0.01581
73.00632,0.01581
73.00632,0.01581
73.00632,0.01581
73.02882,0.00000
73.02882,0.00000
73.02882,0.00000
73.02882,0.00000
73.02882,0.00000
73.02882,0.00000
73.02882,0.00000
73.02882,0.00000
73.05852,0.00000
73.05852,0.00000
73.05852,0.00000
73.05852,0.00000
73.05852,0.00000
73.05852,0.00000
73.05852,0.00000
73.05852,0.00000
73.05852,0.00000
73.05852,0.00000
73.05852,0.00000
73.05852,0.00000
73.05852,0.00000
73.05852,0.00000
73.05852,0.00000
73.05852,0.00000
73.05852,0.00000
73.05852,0.00000
73.05852,0.00000
73.05852,0.00000
73.05852,0.00000
73.05852,0.00000
73.05852,0.00000
73.05852,0.00000
73.08439,0.00000
73.08439,0.00000
73.08439,0.00000
73.08439,0.00000
73.08439,0.00000
73.08439,0.00000
73.08439,0.00000
73.08439,0.00000
73.08439,0.00000
73.08439,0.00000
73.08439,0.00000
73.08439,0.00000
73.08439,0.00000
73.08439,0.00000
73.08439,0.00000
73.08439,0.00000
73.13025,0.00811
73.13025,0.00811
73.13025,0.00811
73.13025,0.00811
73.13025,0.00811
73.13025,0.00811
73.13025,0.00811
73.13025,0.00811
73.13025,0.00811
73.13025,0.00811
73.13025,0.00811
73.13025,0.00811
73.13025,0.00811
73.13025,0.00811
73.13025,0.00811
73.13025,0.00811
73.13927,0.00000
73.13927,0.00000
73.13927,0.00000
73.13927,0.00000
73.13927,0.00000
73.13927,0.00000
73.13927,0.00000
73.13927,0.00000
73.13927,0.00000
73.13927,0.00000
73.13927,0.00000
73.13927,0.00000
73.13927,0.00000
73.13927,0.00000
73.13927,0.00000
73.13927,0.00000
73.15626,0.00000
73.15626,0.00000
73.15626,0.00000
73.15626,0.00000
73.15626,0.00000
73.15626,0.00000
73.15626,0.00000
73.15626,0.00000
73.15626,0.00000
73.15626,0.00000
73.15626,0.00000
73.15626,0.00000
73.15626,0.00000
73.15626,0.00000
73.15626,0.00000
73.15626,0.00000
73.23442,0.00000
73.23442,0.00000
73.23442,0.00000
73.23442,0.00000
73.23442,0.00000
73.23442,0.00000
73.23442,0.00000
73.23442,0.00000
73.27611,1.44904
73.27611,1.44904
73.27611,1.44904
73.27611,1.44904
73.27611,1.44904
73.27611,1.44904
73.27611,1.44904
73.27611,1.44904
73.34529,0.00000
73.34529,0.00000
73.34529,0.00000
73.34529,0.00000
73.34529,0.00000
73.34529,0.00000
73.34529,0.00000
73.34529,0.00000
73.34529,0.00000
73.34529,0.00000
73.34529,0.00000
73.34529,0.00000
73.34529,0.00000
73.34529,0.00000
73.34529,0.00000
73.34529,0.00000
73.36042,0.01559
73.36042,0.01559
73.36042,0.01559
73.36042,0.01559
73.36042,0.01559
73.36042,0.01559
73.36042,0.01559
73.36042,0.01559
73.36042,0.01559
73.36042,0.01559
73.36042,0.01559
73.36042,0.01559
73.36042,0.01559
73.36042,0.01559
73.36042,0.01559
73.36042,0.01559
73.47024,0.00000
73.47024,0.00000
73.47024,0.00000
73.47024,0.00000
73.47024,0.00000
73.47024,0.00000
73.47024,0.00000
73.47024,0.00000
73.47024,0.00000
73.47024,0.00000
73.47024,0.00000
73.47024,0.00000
73.47024,0.00000
73.47024,0.00000
73.47024,0.00000
73.47024,0.00000
73.48264,0.72063
73.48264,0.72063
73.48264,0.72063
73.48264,0.72063
73.48264,0.72063
73.48264,0.72063
73.48264,0.72063
73.48264,0.72063
73.54833,0.00256
73.54833,0.00256
73.54833,0.00256
73.54833,0.00256
73.54833,0.00256
73.54833,0.00256
73.54833,0.00256
73.54833,0.00256
73.54833,0.00256
73.54833,0.00256
73.54833,0.00256
73.54833,0.00256
73.54833,0.00256
73.54833,0.00256
73.54833,0.00256
73.54833,0.00256
73.56727,0.00776
73.56727,0.00776
73.56727,0.00776
73.56727,0.00776
73.56727,0.00776
73.56727,0.00776
73.56727,0.00776
73.56727,0.00776
73.56727,0.00776
73.56727,0.00776
73.56727,0.00776
73.56727,0.00776
73.56727,0.00776
73.56727,0.00776
73.56727,0.00776
73.56727,0.00776
73.63238,0.00000
73.63238,0.00000
73.63238,0.00000
73.63238,0.00000
73.63238,0.00000
73.63238,0.00000
73.63238,0.00000
73.63238,0.00000
73.66505,0.00108
73.66505,0.00108
73.66505,0.00108
73.66505,0.00108
73.66505,0.00108
73.66505,0.00108
73.66505,0.00108
73.66505,0.00108
73.67751,0.00000
73.67751,0.00000
73.67751,0.00000
73.67751,0.00000
73.67751,0.00000
73.67751,0.00000
73.67751,0.00000
73.67751,0.00000
73.67751,0.00000
73.67751,0.00000
73.67751,0.00000
73.67751,0.00000
73.67751,0.00000
73.67751,0.00000
73.67751,0.00000
73.67751,0.00000
73.70355,0.19819
73.70355,0.19819
73.70355,0.19819
73.70355,0.19819
73.70355,0.19819
73.70355,0.19819
73.70355,0.19819
73.70355,0.19819
73.70355,0.19819
73.70355,0.19819
73.70355,0.19819
73.70355,0.19819
73.70355,0.19819
73.70355,0.19819
73.70355,0.19819
73.70355,0.19819
73.75590,0.00128
73.75590,0.00128
73.75590,0.00128
73.75590,0.00128
73.75590,0.00128
73.75590,0.00128
73.75590,0.00128
73.75590,0.00128
73.75590,0.00128
73.75590,0.00128
73.75590,0.00128
73.75590,0.00128
73.75590,0.00128
73.75590,0.00128
73.75590,0.00128
73.75590,0.00128
73.83956,0.00188
73.83956,0.00188
73.83956,0.00188
73.83956,0.00188
73.83956,0.00188
73.83956,0.00188
73.83956,0.00188
73.83956,0.00188
73.83956,0.00188
73.83956,0.00188
73.83956,0.00188
73.83956,0.00188
73.83956,0.00188
73.83956,0.00188
73.83956,0.00188
73.83956,0.00188
73.84026,0.00000
73.84026,0.00000
73.84026,0.00000
73.84026,0.00000
73.84026,0.00000
73.84026,0.00000
73.84026,0.00000
73.84026,0.00000
73.87305,0.00054
73.87305,0.00054
73.87305,0.00054
73.87305,0.00054
73.87305,0.00054
73.87305,0.00054
73.87305,0.00054
73.87305,0.00054
73.91170,0.09854
73.91170,0.09854
73.91170,0.09854
73.91170,0.09854
73.91170,0.09854
73.91170,0.09854
73.91170,0.09854
73.91170,0.09854
73.91170,0.09854
73.91170,0.09854
73.91170,0.09854
73.91170,0.09854
73.91170,0.09854
73.91170,0.09854
73.91170,0.09854
73.91170,0.09854
73.96935,0.00000
73.96935,0.00000
73.96935,0.00000
73.96935,0.00000
73.96935,0.00000
73.96935,0.00000
73.96935,0.00000
73.96935,0.00000
73.96935,0.00000
73.96935,0.00000
73.96935,0.00000
73.96935,0.00000
73.96935,0.00000
73.96935,0.00000
73.96935,0.00000
73.96935,0.00000
74.02061,0.00000
74.02061,0.00000
74.02061,0.00000
74.02061,0.00000
74.02061,0.00000
74.02061,0.00000
74.02061,0.00000
74.02061,0.00000
74.02061,0.00000
74.02061,0.00000
74.02061,0.00000
74.02061,0.00000
74.02061,0.00000
74.02061,0.00000
74.02061,0.00000
74.02061,0.00000
74.04822,0.00093
74.04822,0.00093
74.04822,0.00093
74.04822,0.00093
74.04822,0.00093
74.04822,0.00093
74.04822,0.00093
74.04822,0.00093
74.04822,0.00093
74.04822,0.00093
74.04822,0.00093
74.04822,0.00093
74.04822,0.00093
74.04822,0.00093
74.04822,0.00093
74.04822,0.00093
74.17851,0.00000
74.17851,0.00000
74.17851,0.00000
74.17851,0.00000
74.17851,0.00000
74.17851,0.00000
74.17851,0.00000
74.17851,0.00000
74.17851,0.00000
74.17851,0.00000
74.17851,0.00000
74.17851,0.00000
74.17851,0.00000
74.17851,0.00000
74.17851,0.00000
74.17851,0.00000
74.22996,0.00000
74.22996,0.00000
74.22996,0.00000
74.22996,0.00000
74.22996,0.00000
74.22996,0.00000
74.22996,0.00000
74.22996,0.00000
74.22996,0.00000
74.22996,0.00000
74.22996,0.00000
74.22996,0.00000
74.22996,0.00000
74.22996,0.00000
74.22996,0.00000
74.22996,0.00000
74.31158,0.05169
74.31158,0.05169
74.31158,0.05169
74.31158,0.05169
74.31158,0.05169
74.31158,0.05169
74.31158,0.05169
74.31158,0.05169
74.32437,0.01985
74.32437,0.01985
74.32437,0.43678
74.32437,0.43678
74.32437,0.01985
74.32437,0.01985
74.32437,0.01985
74.32437,0.01985
74.32437,0.01985
74.32437,0.01985
74.32437,0.01985
74.32437,0.01985
74.32437,0.01985
74.32437,0.01985
74.32437,0.43678
74.32437,0.43678
74.32437,0.43678
74.32437,0.43678
74.32437,0.01985
74.32437,0.01985
74.32437,0.01985
74.32437,0.01985
74.32437,0.43678
74.32437,0.43678
74.33091,0.89518
74.33091,0.89518
74.33091,0.89518
74.33091,0.89518
74.33091,0.89518
74.33091,0.89518
74.33091,0.89518
74.33091,0.89518
74.33091,0.89518
74.33091,0.89518
74.33091,0.89518
74.33091,0.89518
74.33091,0.89518
74.33091,0.89518
74.33091,0.89518
74.33091,0.89518
74.35693,0.00000
74.35693,0.00000
74.35693,0.00000
74.35693,0.00000
74.35693,0.00000
74.35693,0.00000
74.35693,0.00000
74.35693,0.00000
74.35693,0.00000
74.35693,0.00000
74.35693,0.00000
74.35693,0.00000
74.35693,0.00000
74.35693,0.00000
74.35693,0.00000
74.35693,0.00000
74.51167,1.23722
74.51167,1.23722
74.51167,1.23722
74.51167,1.23722
74.51167,1.23722
74.51167,1.23722
74.51167,1.23722
74.51167,1.23722
74.52204,0.02573
74.52204,0.02573
74.52204,0.02573
74.52204,0.02573
74.52204,0.02573
74.52204,0.02573
74.52204,0.02573
74.52204,0.02573
74.53084,0.00000
74.53084,0.00000
74.53084,0.00000
74.53084,0.00000
74.53084,0.00000
74.53084,0.00000
74.53084,0.00000
74.53084,0.00000
74.53084,0.00000
74.53084,0.00000
74.53084,0.00000
74.53084,0.00000
74.53084,0.00000
74.53084,0.00000
74.53084,0.00000
74.53084,0.00000
74.53488,0.00987
74.53488,0.00987
74.53488,0.21719
74.53488,0.21719
74.53488,0.00987
74.53488,0.00987
74.53488,0.00987
74.53488,0.00987
74.53488,0.00987
74.53488,0.00987
74.53488,0.00987
74.53488,0.00987
74.53488,0.00987
74.53488,0.00987
74.53488,0.21719
74.53488,0.21719
74.53488,0.21719
74.53488,0.21719
74.53488,0.00987
74.53488,0.00987
74.53488,0.00987
74.53488,0.00987
74.53488,0.21719
74.53488,0.21719
74.54145,0.44506
74.54145,0.44506
74.54145,0.44506
74.54145,0.44506
74.54145,0.44506
74.54145,0.44506
74.54145,0.44506
74.54145,0.44506
74.54145,0.44506
74.54145,0.44506
74.54145,0.44506
74.54145,0.44506
74.54145,0.44506
74.54145,0.44506
74.54145,0.44506
74.54145,0.44506
74.56756,0.00000
74.56756,0.00000
74.56756,0.00000
74.56756,0.00000
74.56756,0.00000
74.56756,0.00000
74.56756,0.00000
74.56756,0.00000
74.56756,0.00000
74.56756,0.00000
74.56756,0.00000
74.56756,0.00000
74.56756,0.00000
74.56756,0.00000
74.56756,0.00000
74.56756,0.00000
74.72289,0.61537
74.72289,0.61537
74.72289,0.61537
74.72289,0.61537
74.72289,0.61537
74.72289,0.61537
74.72289,0.61537
74.72289,0.61537
74.74214,0.00000
74.74214,0.00000
74.74214,0.00000
74.74214,0.00000
74.74214,0.00000
74.74214,0.00000
74.74214,0.00000
74.74214,0.00000
74.74214,0.00000
74.74214,0.00000
74.74214,0.00000
74.74214,0.00000
74.74214,0.00000
74.74214,0.00000
74.74214,0.00000
74.74214,0.00000
74.78860,0.00000
74.78860,0.00000
74.78860,0.00000
74.78860,0.00000
74.78860,0.00000
74.78860,0.00000
74.78860,0.00000
74.78860,0.00000
74.78860,0.00000
74.78860,0.00000
74.78860,0.00000
74.78860,0.00000
74.78860,0.00000
74.78860,0.00000
74.78860,0.00000
74.78860,0.00000
74.79556,1.08020
74.79556,1.08020
74.91098,0.01159
74.91098,0.01159
74.91098,0.01159
74.91098,0.01159
74.91098,0.01159
74.91098,0.01159
74.91098,0.01159
74.91098,0.01159
74.91098,0.01159
74.91098,0.01159
74.91098,0.01159
74.91098,0.01159
74.91098,0.01159
74.91098,0.01159
74.91098,0.01159
74.91098,0.01159
75.00089,0.00000
75.00089,0.00000
75.00089,0.00000
75.00089,0.00000
75.00089,0.00000
75.00089,0.00000
75.00089,0.00000
75.00089,0.00000
75.00089,0.00000
75.00089,0.00000
75.00089,0.00000
75.00089,0.00000
75.00089,0.00000
75.00089,0.00000
75.00089,0.00000
75.00089,0.00000
75.00127,0.00000
75.00127,0.00000
75.00127,0.00000
75.00127,0.00000
75.00127,0.00000
75.00127,0.00000
75.00127,0.00000
75.00127,0.00000
75.00127,0.00000
75.00127,0.00000
75.00127,0.00000
75.00127,0.00000
75.00127,0.00000
75.00127,0.00000
75.00127,0.00000
75.00127,0.00000
75.00788,0.53758
75.00788,0.53758
75.02054,0.00000
75.02054,0.00000
75.02054,0.00000
75.02054,0.00000
75.02054,0.00000
75.02054,0.00000
75.02054,0.00000
75.02054,0.00000
75.02054,0.00000
75.02054,0.00000
75.02054,0.00000
75.02054,0.00000
75.02054,0.00000
75.02054,0.00000
75.02054,0.00000
75.02054,0.00000
75.04648,0.05257
75.04648,0.05257
75.04648,0.05257
75.04648,0.05257
75.04648,0.05257
75.04648,0.05257
75.04648,0.05257
75.04648,0.05257
75.10399,7.82071
75.10399,7.82071
75.10399,7.82071
75.10399,7.82071
75.12374,0.00576
75.12374,0.00576
75.12374,0.00576
75.12374,0.00576
75.12374,0.00576
75.12374,0.00576
75.12374,0.00576
75.12374,0.00576
75.12374,0.00576
75.12374,0.00576
75.12374,0.00576
75.12374,0.00576
75.12374,0.00576
75.12374,0.00576
75.12374,0.00576
75.12374,0.00576
75.21331,0.00687
75.21331,0.00687
75.21331,0.00687
75.21331,0.00687
75.21331,0.00687
75.21331,0.00687
75.21331,0.00687
75.21331,0.00687
75.21438,0.00000
75.21438,0.00000
75.21438,0.00000
75.21438,0.00000
75.21438,0.00000
75.21438,0.00000
75.21438,0.00000
75.21438,0.00000
75.21438,0.00000
75.21438,0.00000
75.21438,0.00000
75.21438,0.00000
75.21438,0.00000
75.21438,0.00000
75.21438,0.00000
75.21438,0.00000
75.23373,0.00000
75.23373,0.00000
75.23373,0.00000
75.23373,0.00000
75.23373,0.00000
75.23373,0.00000
75.23373,0.00000
75.23373,0.00000
75.23373,0.00000
75.23373,0.00000
75.23373,0.00000
75.23373,0.00000
75.23373,0.00000
75.23373,0.00000
75.23373,0.00000
75.23373,0.00000
75.25846,0.00000
75.25846,0.00000
75.25846,0.00000
75.25846,0.00000
75.25846,0.00000
75.25846,0.00000
75.25846,0.00000
75.25846,0.00000
75.25846,0.00000
75.25846,0.00000
75.25846,0.00000
75.25846,0.00000
75.25846,0.00000
75.25846,0.00000
75.25846,0.00000
75.25846,0.00000
75.25976,0.02614
75.25976,0.02614
75.25976,0.02614
75.25976,0.02614
75.25976,0.02614
75.25976,0.02614
75.25976,0.02614
75.25976,0.02614
75.31749,3.88964
75.31749,3.88964
75.31749,3.88964
75.31749,3.88964
75.42723,0.00342
75.42723,0.00342
75.42723,0.00342
75.42723,0.00342
75.42723,0.00342
75.42723,0.00342
75.42723,0.00342
75.42723,0.00342
75.43221,0.00000
75.43221,0.00000
75.43221,0.00000
75.43221,0.00000
75.43221,0.00000
75.43221,0.00000
75.43221,0.00000
75.43221,0.00000
75.43221,0.00000
75.43221,0.00000
75.43221,0.00000
75.43221,0.00000
75.43221,0.00000
75.43221,0.00000
75.43221,0.00000
75.43221,0.00000
75.47257,0.00000
75.47257,0.00000
75.47257,0.00000
75.47257,0.00000
75.47257,0.00000
75.47257,0.00000
75.47257,0.00000
75.47257,0.00000
75.47257,0.00000
75.47257,0.00000
75.47257,0.00000
75.47257,0.00000
75.47257,0.00000
75.47257,0.00000
75.47257,0.00000
75.47257,0.00000
75.48369,0.00000
75.48369,0.00000
75.48369,0.00000
75.48369,0.00000
75.48369,0.00000
75.48369,0.00000
75.48369,0.00000
75.48369,0.00000
75.54094,0.08209
75.54094,0.08209
75.54094,0.08209
75.54094,0.08209
75.54094,0.08209
75.54094,0.08209
75.54094,0.08209
75.54094,0.08209
75.61825,0.00000
75.61825,0.00000
75.61825,0.00000
75.61825,0.00000
75.61825,0.00000
75.61825,0.00000
75.61825,0.00000
75.61825,0.00000
75.61825,0.00000
75.61825,0.00000
75.61825,0.00000
75.61825,0.00000
75.61825,0.00000
75.61825,0.00000
75.61825,0.00000
75.61825,0.00000
75.64699,0.00000
75.64699,0.00000
75.64699,0.00000
75.64699,0.00000
75.64699,0.00000
75.64699,0.00000
75.64699,0.00000
75.64699,0.00000
75.64699,0.00000
75.64699,0.00000
75.64699,0.00000
75.64699,0.00000
75.64699,0.00000
75.64699,0.00000
75.64699,0.00000
75.64699,0.00000
75.69866,0.00000
75.69866,0.00000
75.69866,0.00000
75.69866,0.00000
75.69866,0.00000
75.69866,0.00000
75.69866,0.00000
75.69866,0.00000
75.70146,0.54687
75.70146,0.54687
75.70146,0.54687
75.70146,0.54687
75.70146,0.54687
75.70146,0.54687
75.70146,0.54687
75.70146,0.54687
75.70146,0.54687
75.70146,0.54687
75.70146,0.54687
75.70146,0.54687
75.70146,0.54687
75.70146,0.54687
75.70146,0.54687
75.70146,0.54687
75.71432,0.00000
75.71432,0.00000
75.71432,0.00000
75.71432,0.00000
75.71432,0.00000
75.71432,0.00000
75.71432,0.00000
75.71432,0.00000
75.75613,0.04086
75.75613,0.04086
75.75613,0.04086
75.75613,0.04086
75.75613,0.04086
75.75613,0.04086
75.75613,0.04086
75.75613,0.04086
75.77194,0.00000
75.77194,0.00000
75.77194,0.00000
75.77194,0.00000
75.77194,0.00000
75.77194,0.00000
75.77194,0.00000
75.77194,0.00000
75.77194,0.00000
75.77194,0.00000
75.77194,0.00000
75.77194,0.00000
75.77194,0.00000
75.77194,0.00000
75.77194,0.00000
75.77194,0.00000
75.79114,0.00000
75.79114,0.00000
75.79114,0.00000
75.79114,0.00000
75.79114,0.00000
75.79114,0.00000
75.79114,0.00000
75.79114,0.00000
75.79114,0.00000
75.79114,0.00000
75.79114,0.00000
75.79114,0.00000
75.79114,0.00000
75.79114,0.00000
75.79114,0.00000
75.79114,0.00000
75.83375,0.00000
75.83375,0.00000
75.83375,0.00000
75.83375,0.00000
75.83375,0.00000
75.83375,0.00000
75.83375,0.00000
75.83375,0.00000
75.83375,0.00000
75.83375,0.00000
75.83375,0.00000
75.83375,0.00000
75.83375,0.00000
75.83375,0.00000
75.83375,0.00000
75.83375,0.00000
75.88757,0.14096
75.88757,0.14096
75.88757,0.14096
75.88757,0.14096
75.88757,0.14096
75.88757,0.14096
75.88757,0.14096
75.88757,0.14096
75.88757,0.14096
75.88757,0.14096
75.88757,0.14096
75.88757,0.14096
75.88757,0.14096
75.88757,0.14096
75.88757,0.14096
75.88757,0.14096
75.90013,0.00000
75.90013,0.00000
75.90013,0.00000
75.90013,0.00000
75.90013,0.00000
75.90013,0.00000
75.90013,0.00000
75.90013,0.00000
75.90013,0.00000
75.90013,0.00000
75.90013,0.00000
75.90013,0.00000
75.90013,0.00000
75.90013,0.00000
75.90013,0.00000
75.90013,0.00000
75.90013,0.00000
75.90013,0.00000
75.90013,0.00000
75.90013,0.00000
75.90013,0.00000
75.90013,0.00000
75.90013,0.00000
75.90013,0.00000
75.90013,0.00000
75.90013,0.00000
75.90013,0.00000
75.90013,0.00000
75.90013,0.00000
75.90013,0.00000
75.90013,0.00000
75.90013,0.00000
75.91729,0.27210
75.91729,0.27210
75.91729,0.27210
75.91729,0.27210
75.91729,0.27210
75.91729,0.27210
75.91729,0.27210
75.91729,0.27210
75.91729,0.27210
75.91729,0.27210
75.91729,0.27210
75.91729,0.27210
