theta,int,idk
23.540000,0.02114,0.00000
23.550000,0.02131,0.00000
23.560000,0.02148,0.00000
23.570000,0.02166,0.00000
23.580000,0.02184,0.00000
23.590000,0.02203,0.00000
23.600000,0.02222,0.00000
23.610000,0.02242,0.00000
23.620000,0.02261,0.00000
23.630000,0.02282,0.00000
23.640000,0.02303,0.00000
23.650000,0.02324,0.00000
23.660000,0.02345,0.00000
23.670000,0.02367,0.00000
23.680000,0.02390,0.00000
23.690000,0.02413,0.00000
23.700000,0.02436,0.00000
23.710000,0.02460,0.00000
23.720000,0.02485,0.00000
23.730000,0.02510,0.00000
23.740000,0.02536,0.00000
23.750000,0.02562,0.00000
23.760000,0.02588,0.00000
23.770000,0.02616,0.00000
23.780000,0.02644,0.00000
23.790000,0.02672,0.00000
23.800000,0.02701,0.00000
23.810000,0.02731,0.00000
23.820000,0.02761,0.00000
23.830000,0.02792,0.00000
23.840000,0.02824,0.00000
23.850000,0.02857,0.00000
23.860000,0.02890,0.00000
23.870000,0.02924,0.00000
23.880000,0.02958,0.00000
23.890000,0.02994,0.00000
23.900000,0.03030,0.00000
23.910000,0.03067,0.00000
23.920000,0.03121,0.00000
23.930000,0.03160,0.00000
23.940000,0.03200,0.00000
23.950000,0.03241,0.00000
23.960000,0.03283,0.00000
23.970000,0.03326,0.00000
23.980000,0.03370,0.00000
23.990000,0.03415,0.00000
24.000000,0.03461,0.00000
24.010000,0.03508,0.00000
24.020000,0.03557,0.00000
24.030000,0.03606,0.00000
24.040000,0.03657,0.00000
24.050000,0.03710,0.00000
24.060000,0.03763,0.00000
24.070000,0.03818,0.00000
24.080000,0.03875,0.00000
24.090000,0.03933,0.00000
24.100000,0.03992,0.00000
24.110000,0.04053,0.00000
24.120000,0.04116,0.00000
24.130000,0.04180,0.00000
24.140000,0.04247,0.00000
24.150000,0.04315,0.00000
24.160000,0.04385,0.00000
24.170000,0.04457,0.00000
24.180000,0.04531,0.00000
24.190000,0.04607,0.00000
24.200000,0.04686,0.00000
24.210000,0.04767,0.00000
24.220000,0.04850,0.00000
24.230000,0.04936,0.00000
24.240000,0.05024,0.00000
24.250000,0.05115,0.00000
24.260000,0.05209,0.00000
24.270000,0.05306,0.00000
24.280000,0.05406,0.00000
24.290000,0.05520,0.00000
24.300000,0.05627,0.00000
24.310000,0.05737,0.00000
24.320000,0.05851,0.00000
24.330000,0.05969,0.00000
24.340000,0.06091,0.00000
24.350000,0.06217,0.00000
24.360000,0.06347,0.00000
24.370000,0.06483,0.00000
24.380000,0.06623,0.00000
24.390000,0.06768,0.00000
24.400000,0.06918,0.00000
24.410000,0.07075,0.00000
24.420000,0.07237,0.00000
24.430000,0.07405,0.00000
24.440000,0.07580,0.00000
24.450000,0.07762,0.00000
24.460000,0.07951,0.00000
24.470000,0.08148,0.00000
24.480000,0.08353,0.00000
24.490000,0.08567,0.00000
24.500000,0.08790,0.00000
24.510000,0.09022,0.00000
24.520000,0.09265,0.00000
24.530000,0.09518,0.00000
24.540000,0.09783,0.00000
24.550000,0.10060,0.00000
24.560000,0.10350,0.00000
24.570000,0.10654,0.00000
24.580000,0.10973,0.00000
24.590000,0.11308,0.00000
24.600000,0.11659,0.00000
24.610000,0.12028,0.00000
24.620000,0.12416,0.00000
24.630000,0.12825,0.00000
24.640000,0.13256,0.00000
24.650000,0.13711,0.00000
24.660000,0.14191,0.00000
24.670000,0.14699,0.00000
24.680000,0.15236,0.00000
24.690000,0.15806,0.00000
24.700000,0.16410,0.00000
24.710000,0.17052,0.00000
24.720000,0.17735,0.00000
24.730000,0.18462,0.00000
24.740000,0.19238,0.00000
24.750000,0.20066,0.00000
24.760000,0.20953,0.00000
24.770000,0.21903,0.00000
24.780000,0.22922,0.00000
24.790000,0.24019,0.00000
24.800000,0.25200,0.00000
24.810000,0.26476,0.00000
24.820000,0.27856,0.00000
24.830000,0.29352,0.00000
24.840000,0.30978,0.00000
24.850000,0.32749,0.00000
24.860000,0.34683,0.00000
24.870000,0.36802,0.00000
24.880000,0.39130,0.00000
24.890000,0.41696,0.00000
24.900000,0.44533,0.00000
24.910000,0.47681,0.00000
24.920000,0.51189,0.00000
24.930000,0.55113,0.00000
24.940000,0.59524,0.00000
24.950000,0.64505,0.00000
24.960000,0.70161,0.00000
24.970000,0.76621,0.00000
24.980000,0.84045,0.00000
24.990000,0.92639,0.00000
25.000000,1.02665,0.00000
25.010000,1.14461,0.00000
25.020000,1.28476,0.00000
25.030000,1.45308,0.00000
25.040000,1.65775,0.00000
25.050000,1.91014,0.00000
25.060000,2.22646,0.00000
25.070000,2.63041,0.00000
25.080000,3.15782,0.00000
25.090000,3.86486,0.00000
25.100000,4.84553,0.00000
25.110000,6.28293,0.00000
25.120000,8.63929,0.00000
25.130000,13.23263,0.00000
25.140000,23.15459,0.00000
25.150000,42.86039,0.00000
25.160000,73.34651,0.00000
25.170000,100.00000,0.00000
25.180000,92.82270,0.00000
25.190000,63.50284,0.00000
25.200000,41.44288,0.00000
25.210000,35.07178,0.00000
25.220000,42.15053,0.00000
25.230000,53.40741,0.00000
25.240000,51.46433,0.00000
25.250000,35.70225,0.00000
25.260000,20.90981,0.00000
25.270000,11.90572,0.00000
25.280000,7.41086,0.00000
25.290000,5.22149,0.00000
25.300000,3.99742,0.00000
25.310000,3.19757,0.00000
25.320000,2.62719,0.00000
25.330000,2.20199,0.00000
25.340000,1.87555,0.00000
25.350000,1.61900,0.00000
25.360000,1.41344,0.00000
25.370000,1.24599,0.00000
25.380000,1.10766,0.00000
25.390000,0.99199,0.00000
25.400000,0.89422,0.00000
25.410000,0.81081,0.00000
25.420000,0.73907,0.00000
25.430000,0.67689,0.00000
25.440000,0.62265,0.00000
25.450000,0.57506,0.00000
25.460000,0.53306,0.00000
25.470000,0.49582,0.00000
25.480000,0.46266,0.00000
25.490000,0.43301,0.00000
25.500000,0.40653,0.00000
25.510000,0.38256,0.00000
25.520000,0.36092,0.00000
25.530000,0.34131,0.00000
25.540000,0.32351,0.00000
25.550000,0.30731,0.00000
25.560000,0.29254,0.00000
25.570000,0.27905,0.00000
25.580000,0.26670,0.00000
25.590000,0.25540,0.00000
25.600000,0.24504,0.00000
25.610000,0.23554,0.00000
25.620000,0.22683,0.00000
25.630000,0.21884,0.00000
25.640000,0.21152,0.00000
25.650000,0.20482,0.00000
25.660000,0.19871,0.00000
25.670000,0.19315,0.00000
25.680000,0.18812,0.00000
25.690000,0.18359,0.00000
25.700000,0.17955,0.00000
25.710000,0.17601,0.00000
25.720000,0.17295,0.00000
25.730000,0.17039,0.00000
25.740000,0.16835,0.00000
25.750000,0.16687,0.00000
25.760000,0.16599,0.00000
25.770000,0.16580,0.00000
25.780000,0.16640,0.00000
25.790000,0.16794,0.00000
25.800000,0.17063,0.00000
25.810000,0.17478,0.00000
25.820000,0.18084,0.00000
25.830000,0.18949,0.00000
25.840000,0.20177,0.00000
25.850000,0.21943,0.00000
25.860000,0.24562,0.00000
25.870000,0.28775,0.00000
25.880000,0.36650,0.00000
25.890000,0.53389,0.00000
25.900000,0.87866,0.00000
25.910000,1.46168,0.00000
25.920000,2.11852,0.00000
25.930000,2.23873,0.00000
25.940000,1.68601,0.00000
25.950000,1.12047,0.00000
25.960000,0.85253,0.00000
25.970000,0.89464,0.00000
25.980000,1.13407,0.00000
25.990000,1.28421,0.00000
26.000000,1.06701,0.00000
26.010000,0.71583,0.00000
26.020000,0.45833,0.00000
26.030000,0.31687,0.00000
26.040000,0.24824,0.00000
26.050000,0.21329,0.00000
26.060000,0.19255,0.00000
26.070000,0.17874,0.00000
26.080000,0.16904,0.00000
26.090000,0.16210,0.00000
26.100000,0.15708,0.00000
26.110000,0.15356,0.00000
26.120000,0.15116,0.00000
26.130000,0.14964,0.00000
26.140000,0.14885,0.00000
26.150000,0.14883,0.00000
26.160000,0.14918,0.00000
26.170000,0.15002,0.00000
26.180000,0.15128,0.00000
26.190000,0.15296,0.00000
26.200000,0.15502,0.00000
26.210000,0.15746,0.00000
26.220000,0.16027,0.00000
26.230000,0.16346,0.00000
26.240000,0.16703,0.00000
26.250000,0.17099,0.00000
26.260000,0.17537,0.00000
26.270000,0.18017,0.00000
26.280000,0.18543,0.00000
26.290000,0.19118,0.00000
26.300000,0.19744,0.00000
26.310000,0.20427,0.00000
26.320000,0.21171,0.00000
26.330000,0.21980,0.00000
26.340000,0.22862,0.00000
26.350000,0.23824,0.00000
26.360000,0.24872,0.00000
26.370000,0.26018,0.00000
26.380000,0.27271,0.00000
26.390000,0.28644,0.00000
26.400000,0.30151,0.00000
26.410000,0.31809,0.00000
26.420000,0.33638,0.00000
26.430000,0.35660,0.00000
26.440000,0.37902,0.00000
26.450000,0.40396,0.00000
26.460000,0.43181,0.00000
26.470000,0.46303,0.00000
26.480000,0.49815,0.00000
26.490000,0.53786,0.00000
26.500000,0.58299,0.00000
26.510000,0.63456,0.00000
26.520000,0.69384,0.00000
26.530000,0.76245,0.00000
26.540000,0.84246,0.00000
26.550000,0.93654,0.00000
26.560000,1.04822,0.00000
26.570000,1.18217,0.00000
26.580000,1.34479,0.00000
26.590000,1.54492,0.00000
26.600000,1.79511,0.00000
26.610000,2.11362,0.00000
26.620000,2.52791,0.00000
26.630000,3.08069,0.00000
26.640000,3.84284,0.00000
26.650000,4.94996,0.00000
26.660000,6.73259,0.00000
26.670000,10.10174,0.00000
26.680000,17.17834,0.00000
26.690000,31.14961,0.00000
26.700000,53.35095,0.00000
26.710000,75.33081,0.00000
26.720000,74.57369,0.00000
26.730000,53.16941,0.00000
26.740000,34.06171,0.00000
26.750000,25.68957,0.00000
26.760000,27.80288,0.00000
26.770000,36.57372,0.00000
26.780000,42.31350,0.00000
26.790000,34.99950,0.00000
26.800000,22.44536,0.00000
26.810000,13.01297,0.00000
26.820000,7.71350,0.00000
26.830000,5.09048,0.00000
26.840000,3.73764,0.00000
26.850000,2.92516,0.00000
26.860000,2.37109,0.00000
26.870000,1.96719,0.00000
26.880000,1.66168,0.00000
26.890000,1.42437,0.00000
26.900000,1.23603,0.00000
26.910000,1.08381,0.00000
26.920000,0.95887,0.00000
26.930000,0.85494,0.00000
26.940000,0.76750,0.00000
26.950000,0.69317,0.00000
26.960000,0.62942,0.00000
26.970000,0.57429,0.00000
26.980000,0.52629,0.00000
26.990000,0.48422,0.00000
27.000000,0.44712,0.00000
27.010000,0.41423,0.00000
27.020000,0.38494,0.00000
27.030000,0.35873,0.00000
27.040000,0.33518,0.00000
27.050000,0.31393,0.00000
27.060000,0.29470,0.00000
27.070000,0.27723,0.00000
27.080000,0.26131,0.00000
27.090000,0.24677,0.00000
27.100000,0.23344,0.00000
27.110000,0.22120,0.00000
27.120000,0.20992,0.00000
27.130000,0.19966,0.00000
27.140000,0.19004,0.00000
27.150000,0.18112,0.00000
27.160000,0.17284,0.00000
27.170000,0.16513,0.00000
27.180000,0.15795,0.00000
27.190000,0.15124,0.00000
27.200000,0.14497,0.00000
27.210000,0.13910,0.00000
27.220000,0.13359,0.00000
27.230000,0.12842,0.00000
27.240000,0.12356,0.00000
27.250000,0.11898,0.00000
27.260000,0.11466,0.00000
27.270000,0.11059,0.00000
27.280000,0.10674,0.00000
27.290000,0.10310,0.00000
27.300000,0.09965,0.00000
27.310000,0.09638,0.00000
27.320000,0.09328,0.00000
27.330000,0.09034,0.00000
27.340000,0.08754,0.00000
27.350000,0.08488,0.00000
27.360000,0.08234,0.00000
27.370000,0.07989,0.00000
27.380000,0.07758,0.00000
27.390000,0.07539,0.00000
27.400000,0.07329,0.00000
27.410000,0.07129,0.00000
27.420000,0.06937,0.00000
27.430000,0.06754,0.00000
27.440000,0.06578,0.00000
27.450000,0.06409,0.00000
27.460000,0.06248,0.00000
27.470000,0.06093,0.00000
27.480000,0.05934,0.00000
27.490000,0.05791,0.00000
27.500000,0.05654,0.00000
27.510000,0.05522,0.00000
27.520000,0.05396,0.00000
27.530000,0.05274,0.00000
27.540000,0.05156,0.00000
27.550000,0.05043,0.00000
27.560000,0.04934,0.00000
27.570000,0.04829,0.00000
27.580000,0.04728,0.00000
27.590000,0.04630,0.00000
27.600000,0.04535,0.00000
27.610000,0.04444,0.00000
27.620000,0.04356,0.00000
27.630000,0.04274,0.00000
27.640000,0.04192,0.00000
27.650000,0.04097,0.00000
27.660000,0.04020,0.00000
27.670000,0.03946,0.00000
27.680000,0.03874,0.00000
27.690000,0.03804,0.00000
27.700000,0.03737,0.00000
27.710000,0.03672,0.00000
27.720000,0.03608,0.00000
27.730000,0.03547,0.00000
27.740000,0.03488,0.00000
27.750000,0.03430,0.00000
27.760000,0.03374,0.00000
27.770000,0.03320,0.00000
27.780000,0.03267,0.00000
27.790000,0.03216,0.00000
27.800000,0.03167,0.00000
27.810000,0.03119,0.00000
27.820000,0.03072,0.00000
27.830000,0.03027,0.00000
27.840000,0.02983,0.00000
27.850000,0.02940,0.00000
27.860000,0.02898,0.00000
27.870000,0.02858,0.00000
27.880000,0.02819,0.00000
27.890000,0.02780,0.00000
27.900000,0.02743,0.00000
27.910000,0.02707,0.00000
27.920000,0.02672,0.00000
27.930000,0.02638,0.00000
27.940000,0.02605,0.00000
27.950000,0.02573,0.00000
27.960000,0.02542,0.00000
27.970000,0.02512,0.00000
27.980000,0.02482,0.00000
27.990000,0.02454,0.00000
28.000000,0.02426,0.00000
28.010000,0.02399,0.00000
28.020000,0.02372,0.00000
28.030000,0.02347,0.00000
28.040000,0.02322,0.00000
28.050000,0.02298,0.00000
28.060000,0.02275,0.00000
28.070000,0.02252,0.00000
28.080000,0.02230,0.00000
28.090000,0.02209,0.00000
28.100000,0.02189,0.00000
28.110000,0.02169,0.00000
28.120000,0.02150,0.00000
28.130000,0.02131,0.00000
28.140000,0.02113,0.00000
28.150000,0.02096,0.00000
28.160000,0.02079,0.00000
28.170000,0.02063,0.00000
28.180000,0.02047,0.00000
28.190000,0.02032,0.00000
28.200000,0.02018,0.00000
28.210000,0.02004,0.00000
28.220000,0.01991,0.00000
28.230000,0.01979,0.00000
28.240000,0.01967,0.00000
28.250000,0.01956,0.00000
28.260000,0.01945,0.00000
28.270000,0.01935,0.00000
28.280000,0.01926,0.00000
28.290000,0.01917,0.00000
28.300000,0.01909,0.00000
28.310000,0.01902,0.00000
28.320000,0.01895,0.00000
28.330000,0.01889,0.00000
28.340000,0.01884,0.00000
28.350000,0.01879,0.00000
28.360000,0.01876,0.00000
28.370000,0.01873,0.00000
28.380000,0.01870,0.00000
28.390000,0.01869,0.00000
28.400000,0.01868,0.00000
28.410000,0.01869,0.00000
28.420000,0.01870,0.00000
28.430000,0.01872,0.00000
28.440000,0.01876,0.00000
28.450000,0.01880,0.00000
28.460000,0.01886,0.00000
28.470000,0.01892,0.00000
28.480000,0.01900,0.00000
28.490000,0.01910,0.00000
28.500000,0.01921,0.00000
28.510000,0.01933,0.00000
28.520000,0.01947,0.00000
28.530000,0.01963,0.00000
28.540000,0.01981,0.00000
28.550000,0.02000,0.00000
28.560000,0.02023,0.00000
28.570000,0.02047,0.00000
28.580000,0.02074,0.00000
28.590000,0.02109,0.00000
28.600000,0.02142,0.00000
28.610000,0.02179,0.00000
28.620000,0.02220,0.00000
28.630000,0.02265,0.00000
28.640000,0.02314,0.00000
28.650000,0.02369,0.00000
28.660000,0.02432,0.00000
28.670000,0.02499,0.00000
28.680000,0.02573,0.00000
28.690000,0.02656,0.00000
28.700000,0.02748,0.00000
28.710000,0.02851,0.00000
28.720000,0.02966,0.00000
28.730000,0.03095,0.00000
28.740000,0.03241,0.00000
28.750000,0.03406,0.00000
28.760000,0.03593,0.00000
28.770000,0.03807,0.00000
28.780000,0.04052,0.00000
28.790000,0.04335,0.00000
28.800000,0.04664,0.00000
28.810000,0.05049,0.00000
28.820000,0.05503,0.00000
28.830000,0.06044,0.00000
28.840000,0.06695,0.00000
28.850000,0.07488,0.00000
28.860000,0.08469,0.00000
28.870000,0.09699,0.00000
28.880000,0.11273,0.00000
28.890000,0.13330,0.00000
28.900000,0.16092,0.00000
28.910000,0.19938,0.00000
28.920000,0.25647,0.00000
28.930000,0.35187,0.00000
28.940000,0.53573,0.00000
28.950000,0.90788,0.00000
28.960000,1.58790,0.00000
28.970000,2.56606,0.00000
28.980000,3.34646,0.00000
28.990000,3.06849,0.00000
29.000000,2.13161,0.00000
29.010000,1.37340,0.00000
29.020000,1.03123,0.00000
29.030000,1.08052,0.00000
29.040000,1.41735,0.00000
29.050000,1.77898,0.00000
29.060000,1.68716,0.00000
29.070000,1.19363,0.00000
29.080000,0.73109,0.00000
29.090000,0.43773,0.00000
29.100000,0.28199,0.00000
29.110000,0.20249,0.00000
29.120000,0.15770,0.00000
29.130000,0.12876,0.00000
29.140000,0.10836,0.00000
29.150000,0.09340,0.00000
29.160000,0.08227,0.00000
29.170000,0.07415,0.00000
29.180000,0.06888,0.00000
29.190000,0.06731,0.00000
29.200000,0.07135,0.00000
29.210000,0.08281,0.00000
29.220000,0.09926,0.00000
29.230000,0.10643,0.00000
29.240000,0.09190,0.00000
29.250000,0.07070,0.00000
29.260000,0.05579,0.00000
29.270000,0.04949,0.00000
29.280000,0.05069,0.00000
29.290000,0.05688,0.00000
29.300000,0.06144,0.00000
29.310000,0.05572,0.00000
29.320000,0.04433,0.00000
29.330000,0.03488,0.00000
29.340000,0.02889,0.00000
29.350000,0.02544,0.00000
29.360000,0.02333,0.00000
29.370000,0.02186,0.00000
29.380000,0.02071,0.00000
29.390000,0.01976,0.00000
29.400000,0.01895,0.00000
29.410000,0.01824,0.00000
29.420000,0.01761,0.00000
29.430000,0.01705,0.00000
29.440000,0.01655,0.00000
29.450000,0.01609,0.00000
29.460000,0.01567,0.00000
29.470000,0.01528,0.00000
29.480000,0.01492,0.00000
29.490000,0.01459,0.00000
29.500000,0.01429,0.00000
29.510000,0.01400,0.00000
29.520000,0.01373,0.00000
29.530000,0.01348,0.00000
29.540000,0.01325,0.00000
29.550000,0.01303,0.00000
29.560000,0.01282,0.00000
29.570000,0.01263,0.00000
29.580000,0.01244,0.00000
29.590000,0.01227,0.00000
29.600000,0.01210,0.00000
29.610000,0.01195,0.00000
29.620000,0.01180,0.00000
29.630000,0.01166,0.00000
29.640000,0.01153,0.00000
29.650000,0.01140,0.00000
29.660000,0.01128,0.00000
29.670000,0.01117,0.00000
29.680000,0.01106,0.00000
29.690000,0.01096,0.00000
29.700000,0.01086,0.00000
29.710000,0.01077,0.00000
29.720000,0.01068,0.00000
29.730000,0.01060,0.00000
29.740000,0.01052,0.00000
29.750000,0.01045,0.00000
29.760000,0.01037,0.00000
29.770000,0.01031,0.00000
29.780000,0.01024,0.00000
29.790000,0.01018,0.00000
29.800000,0.01013,0.00000
29.810000,0.01007,0.00000
29.820000,0.01002,0.00000
29.830000,0.00997,0.00000
29.840000,0.00993,0.00000
29.850000,0.00989,0.00000
29.860000,0.00985,0.00000
29.870000,0.00981,0.00000
29.880000,0.00978,0.00000
29.890000,0.00975,0.00000
29.900000,0.00972,0.00000
29.910000,0.00970,0.00000
29.920000,0.00968,0.00000
29.930000,0.00966,0.00000
29.940000,0.00964,0.00000
29.950000,0.00963,0.00000
29.960000,0.00962,0.00000
29.970000,0.00962,0.00000
29.980000,0.00961,0.00000
29.990000,0.00962,0.00000
30.000000,0.00962,0.00000
30.010000,0.00963,0.00000
30.020000,0.00992,0.00000
30.030000,0.00994,0.00000
30.040000,0.00996,0.00000
30.050000,0.00999,0.00000
30.060000,0.01002,0.00000
30.070000,0.01006,0.00000
30.080000,0.01010,0.00000
30.090000,0.01015,0.00000
30.100000,0.01021,0.00000
30.110000,0.01027,0.00000
30.120000,0.01034,0.00000
30.130000,0.01057,0.00000
30.140000,0.01066,0.00000
30.150000,0.01076,0.00000
30.160000,0.01088,0.00000
30.170000,0.01101,0.00000
30.180000,0.01115,0.00000
30.190000,0.01131,0.00000
30.200000,0.01150,0.00000
30.210000,0.01170,0.00000
30.220000,0.01193,0.00000
30.230000,0.01219,0.00000
30.240000,0.01249,0.00000
30.250000,0.01283,0.00000
30.260000,0.01322,0.00000
30.270000,0.01367,0.00000
30.280000,0.01419,0.00000
30.290000,0.01479,0.00000
30.300000,0.01551,0.00000
30.310000,0.01636,0.00000
30.320000,0.01738,0.00000
30.330000,0.01863,0.00000
30.340000,0.02016,0.00000
30.350000,0.02207,0.00000
30.360000,0.02451,0.00000
30.370000,0.02769,0.00000
30.380000,0.03193,0.00000
30.390000,0.03780,0.00000
30.400000,0.04645,0.00000
30.410000,0.06067,0.00000
30.420000,0.08741,0.00000
30.430000,0.14039,0.00000
30.440000,0.23662,0.00000
30.450000,0.37800,0.00000
30.460000,0.50446,0.00000
30.470000,0.48725,0.00000
30.480000,0.35329,0.00000
30.490000,0.23077,0.00000
30.500000,0.16460,0.00000
30.510000,0.15460,0.00000
30.520000,0.19039,0.00000
30.530000,0.25109,0.00000
30.540000,0.28002,0.00000
30.550000,0.23056,0.00000
30.560000,0.15437,0.00000
30.570000,0.09656,0.00000
30.580000,0.06258,0.00000
30.590000,0.04477,0.00000
30.600000,0.03526,0.00000
30.610000,0.02953,0.00000
30.620000,0.02564,0.00000
30.630000,0.02280,0.00000
30.640000,0.02066,0.00000
30.650000,0.01899,0.00000
30.660000,0.01767,0.00000
30.670000,0.01661,0.00000
30.680000,0.01573,0.00000
30.690000,0.01501,0.00000
30.700000,0.01440,0.00000
30.710000,0.01389,0.00000
30.720000,0.01346,0.00000
30.730000,0.01308,0.00000
30.740000,0.01261,0.00000
30.750000,0.01234,0.00000
30.760000,0.01210,0.00000
30.770000,0.01189,0.00000
30.780000,0.01170,0.00000
30.790000,0.01154,0.00000
30.800000,0.01140,0.00000
30.810000,0.01128,0.00000
30.820000,0.01117,0.00000
30.830000,0.01107,0.00000
30.840000,0.01099,0.00000
30.850000,0.01091,0.00000
30.860000,0.01085,0.00000
30.870000,0.01080,0.00000
30.880000,0.01075,0.00000
30.890000,0.01072,0.00000
30.900000,0.01068,0.00000
30.910000,0.01066,0.00000
30.920000,0.01064,0.00000
30.930000,0.01062,0.00000
30.940000,0.01061,0.00000
30.950000,0.01061,0.00000
30.960000,0.01061,0.00000
30.970000,0.01061,0.00000
30.980000,0.01062,0.00000
30.990000,0.01063,0.00000
31.000000,0.01064,0.00000
31.010000,0.01066,0.00000
31.020000,0.01068,0.00000
31.030000,0.01070,0.00000
31.040000,0.01073,0.00000
31.050000,0.01076,0.00000
31.060000,0.01079,0.00000
31.070000,0.01083,0.00000
31.080000,0.01087,0.00000
31.090000,0.01091,0.00000
31.100000,0.01095,0.00000
31.110000,0.01100,0.00000
31.120000,0.01105,0.00000
31.130000,0.01110,0.00000
31.140000,0.01115,0.00000
31.150000,0.01121,0.00000
31.160000,0.01127,0.00000
31.170000,0.01133,0.00000
31.180000,0.01140,0.00000
31.190000,0.01146,0.00000
31.200000,0.01153,0.00000
31.210000,0.01161,0.00000
31.220000,0.01169,0.00000
31.230000,0.01177,0.00000
31.240000,0.01185,0.00000
31.250000,0.01194,0.00000
31.260000,0.01203,0.00000
31.270000,0.01212,0.00000
31.280000,0.01222,0.00000
31.290000,0.01232,0.00000
31.300000,0.01242,0.00000
31.310000,0.01253,0.00000
31.320000,0.01250,0.00000
31.330000,0.01262,0.00000
31.340000,0.01274,0.00000
31.350000,0.01287,0.00000
31.360000,0.01301,0.00000
31.370000,0.01315,0.00000
31.380000,0.01329,0.00000
31.390000,0.01344,0.00000
31.400000,0.01360,0.00000
31.410000,0.01377,0.00000
31.420000,0.01394,0.00000
31.430000,0.01412,0.00000
31.440000,0.01430,0.00000
31.450000,0.01450,0.00000
31.460000,0.01470,0.00000
31.470000,0.01492,0.00000
31.480000,0.01514,0.00000
31.490000,0.01538,0.00000
31.500000,0.01563,0.00000
31.510000,0.01589,0.00000
31.520000,0.01616,0.00000
31.530000,0.01645,0.00000
31.540000,0.01676,0.00000
31.550000,0.01708,0.00000
31.560000,0.01742,0.00000
31.570000,0.01779,0.00000
31.580000,0.01817,0.00000
31.590000,0.01869,0.00000
31.600000,0.01913,0.00000
31.610000,0.01960,0.00000
31.620000,0.02009,0.00000
31.630000,0.02063,0.00000
31.640000,0.02120,0.00000
31.650000,0.02182,0.00000
31.660000,0.02248,0.00000
31.670000,0.02320,0.00000
31.680000,0.02398,0.00000
31.690000,0.02483,0.00000
31.700000,0.02576,0.00000
31.710000,0.02678,0.00000
31.720000,0.02789,0.00000
31.730000,0.02912,0.00000
31.740000,0.03048,0.00000
31.750000,0.03199,0.00000
31.760000,0.03368,0.00000
31.770000,0.03557,0.00000
31.780000,0.03771,0.00000
31.790000,0.04014,0.00000
31.800000,0.04291,0.00000
31.810000,0.04610,0.00000
31.820000,0.04980,0.00000
31.830000,0.05412,0.00000
31.840000,0.05922,0.00000
31.850000,0.06531,0.00000
31.860000,0.07265,0.00000
31.870000,0.08164,0.00000
31.880000,0.09282,0.00000
31.890000,0.10695,0.00000
31.900000,0.12521,0.00000
31.910000,0.14939,0.00000
31.920000,0.18250,0.00000
31.930000,0.23046,0.00000
31.940000,0.30718,0.00000
31.950000,0.44648,0.00000
31.960000,0.71643,0.00000
31.970000,1.20889,0.00000
31.980000,1.96305,0.00000
31.990000,2.75339,0.00000
32.000000,2.89354,0.00000
32.010000,2.22985,0.00000
32.020000,1.47215,0.00000
32.030000,0.98675,0.00000
32.040000,0.80936,0.00000
32.050000,0.89602,0.00000
32.060000,1.18582,0.00000
32.070000,1.51582,0.00000
32.080000,1.52375,0.00000
32.090000,1.15008,0.00000
32.100000,0.74138,0.00000
32.110000,0.45818,0.00000
32.120000,0.29628,0.00000
32.130000,0.21047,0.00000
32.140000,0.16273,0.00000
32.150000,0.13274,0.00000
32.160000,0.11187,0.00000
32.170000,0.09646,0.00000
32.180000,0.08469,0.00000
32.190000,0.07549,0.00000
32.200000,0.06813,0.00000
32.210000,0.06219,0.00000
32.220000,0.05731,0.00000
32.230000,0.05325,0.00000
32.240000,0.04986,0.00000
32.250000,0.04698,0.00000
32.260000,0.04453,0.00000
32.270000,0.04244,0.00000
32.280000,0.04063,0.00000
32.290000,0.03907,0.00000
32.300000,0.03772,0.00000
32.310000,0.03655,0.00000
32.320000,0.03552,0.00000
32.330000,0.03463,0.00000
32.340000,0.03385,0.00000
32.350000,0.03318,0.00000
32.360000,0.03259,0.00000
32.370000,0.03214,0.00000
32.380000,0.03170,0.00000
32.390000,0.03133,0.00000
32.400000,0.03101,0.00000
32.410000,0.03075,0.00000
32.420000,0.03053,0.00000
32.430000,0.03036,0.00000
32.440000,0.03022,0.00000
32.450000,0.03015,0.00000
32.460000,0.03009,0.00000
32.470000,0.03006,0.00000
32.480000,0.03006,0.00000
32.490000,0.03009,0.00000
32.500000,0.03014,0.00000
32.510000,0.03022,0.00000
32.520000,0.03032,0.00000
32.530000,0.03045,0.00000
32.540000,0.03060,0.00000
32.550000,0.03077,0.00000
32.560000,0.03097,0.00000
32.570000,0.03118,0.00000
32.580000,0.03141,0.00000
32.590000,0.03167,0.00000
32.600000,0.03194,0.00000
32.610000,0.03224,0.00000
32.620000,0.03255,0.00000
32.630000,0.03288,0.00000
32.640000,0.03324,0.00000
32.650000,0.03361,0.00000
32.660000,0.03401,0.00000
32.670000,0.03442,0.00000
32.680000,0.03486,0.00000
32.690000,0.03531,0.00000
32.700000,0.03579,0.00000
32.710000,0.03629,0.00000
32.720000,0.03681,0.00000
32.730000,0.03736,0.00000
32.740000,0.03793,0.00000
32.750000,0.03852,0.00000
32.760000,0.03914,0.00000
32.770000,0.03979,0.00000
32.780000,0.04046,0.00000
32.790000,0.04116,0.00000
32.800000,0.04189,0.00000
32.810000,0.04266,0.00000
32.820000,0.04345,0.00000
32.830000,0.04428,0.00000
32.840000,0.04514,0.00000
32.850000,0.04604,0.00000
