,time,temp,z_Ba_layer0,z_S_layer0,z_diff_layer0,z_Ba_layer1,z_S_layer1,z_diff_layer1,z_Ba_layer2,z_S_layer2,z_diff_layer2,z_Ba_layer3,z_S_layer3,z_diff_layer3,z_Ba_layer4,z_S_layer4,z_diff_layer4,z_Ba_layer5,z_S_layer5,z_diff_layer5
23,23,116.46231155778894,1.236226804855556,0.8727530654166761,0.36347373943887995,5.98709430138889,5.941589822361111,0.045504479027778544,10.96176140923611,10.955891540347222,0.005869868888888519,15.961345035694443,15.965921308124999,-0.004576272430556472,20.933112181666665,20.978931239375,-0.04581905770833572,25.68328179611389,26.046695616388888,-0.36341382027499947
24,24,121.4824120603015,1.236806662633334,0.8708816186111188,0.36592504402221526,5.986166974027778,5.941015270763889,0.04515170326388951,10.96184324138889,10.955332886944445,0.006510354444444033,15.961570130555556,15.966964980902778,-0.005394850347222757,20.934571684513887,20.980032747569442,-0.04546106305555497,25.68209508430833,26.04825940090278,-0.3661643165944497
25,25,126.50251256281406,1.2389210457611115,0.8714389932638916,0.3674820524972199,5.987620775902777,5.943007614722223,0.04461316118055425,10.96426977888889,10.956927605972222,0.007342172916667167,15.964468718402777,15.968240483819446,-0.003771765416669126,20.93639820534722,20.980727738125,-0.0443295327777804,25.68255360625,26.049482752569443,-0.3669291463194426
26,26,131.52261306532662,1.2375734538194445,0.8684254564583446,0.36914799736109993,5.985499985347222,5.940136559097223,0.04536342624999978,10.961845926111112,10.953813976458333,0.008031949652778536,15.960598059305555,15.965534499583335,-0.004936440277779397,20.93330869013889,20.977874637569446,-0.04456594743055575,25.679486019444443,26.04734186388889,-0.3678558444444455
27,27,136.5427135678392,1.2381653203416672,0.8685725400000064,0.36959278034166076,5.984958066388889,5.9402315506944445,0.0447265156944443,10.959226037222223,10.952994503125,0.0062315340972229905,15.959482794444442,15.965188793055555,-0.005705998611112761,20.934029349791665,20.978645615763888,-0.044616265972223346,25.678996088825002,26.04883881388889,-0.3698427250638865
28,28,141.56281407035175,1.239661216177778,0.869065790208341,0.37059542596943706,5.985437623194445,5.940153568333334,0.04528405486111087,10.958672197083335,10.954336845833334,0.004335351250000841,15.959368060972224,15.96574248659722,-0.006374425624995794,20.933788179097224,20.978621016388885,-0.04483283729166132,25.67985654423889,26.049512674791668,-0.3696561305527766
29,29,146.5829145728643,1.2395656880500008,0.8681382946527795,0.3714273933972213,5.98363359625,5.938365772430556,0.04526782381944372,10.955395334166667,10.952701012569445,0.002694321597221716,15.956844849930556,15.96364649375,-0.00680164381944337,20.931952531458336,20.976877370208335,-0.044924838749999196,25.677271933127777,26.047580517708337,-0.3703085845805596
30,30,151.60301507537687,1.239603269922223,0.8661471297916726,0.3734561401305504,5.981034433611111,5.936662397430556,0.04437203618055463,10.956534160972222,10.951272593541667,0.005261567430554948,15.957582756180557,15.962644784375,-0.005062028194442902,20.931964197430556,20.976962482222223,-0.04499828479166723,25.67614890841111,26.04749373826389,-0.3713448298527773
31,31,156.62311557788945,1.2445983507583338,0.8685306119444488,0.376067738813885,5.9826504938888885,5.939438947430555,0.04321154645833314,10.959873635416667,10.954995561805553,0.004878073611113365,15.961534627916668,15.966579063263888,-0.005044435347219434,20.935731471041667,20.981049470277778,-0.04531799923611146,25.679382295144446,26.051480314444444,-0.3720980192999974
32,32,161.643216080402,1.2438685866583343,0.8665175630555644,0.37735102360276995,5.9814820879861115,5.937379190486111,0.04410289750000018,10.959241056180556,10.952786596319445,0.006454459861110706,15.96252361513889,15.966856101319443,-0.004332486180553374,20.93732147298611,20.982676919097223,-0.045355446111113196,25.679501183483335,26.053669665347222,-0.3741684818638866
33,33,166.66331658291455,1.2439329401333339,0.8648990206250017,0.3790339195083322,5.981415350624999,5.935856277152778,0.0455590734722211,10.95802213902778,10.951210161180557,0.00681197784722265,15.960110579305555,15.966076643472222,-0.005966064166667451,20.937210705625002,20.982813108541663,-0.04560240291666062,25.67805212403611,26.05330239611111,-0.37525027207500017
34,34,171.68341708542712,1.2461837589472233,0.8677164570138934,0.3784673019333299,5.983898649791666,5.938772798125001,0.04512585166666483,10.959519187638888,10.953428806527777,0.006090381111111043,15.960141342222224,15.966803076527778,-0.00666173430555439,20.938166750763887,20.983840698263887,-0.0456739474999992,25.678438234452777,26.055705129305554,-0.3772668948527773
35,35,176.7035175879397,1.2425123988777789,0.864820847916674,0.37769155096110485,5.982084183055556,5.935621060972222,0.04646312208333381,10.95730924340278,10.950688604236111,0.006620639166667885,15.958199252916668,15.965384041736112,-0.007184788819444066,20.937034920347223,20.983353478888887,-0.04631855854166389,25.676026578619442,26.055055362916665,-0.37902878429722264
