,time,temp,z_Ba_layer0,z_S_layer0,z_diff_layer0,z_Ba_layer1,z_S_layer1,z_diff_layer1,z_Ba_layer2,z_S_layer2,z_diff_layer2,z_Ba_layer3,z_S_layer3,z_diff_layer3,z_Ba_layer4,z_S_layer4,z_diff_layer4
96,96,482.929648241206,1.250021412440488,0.8679817570139073,0.3820396554265807,5.984253055343249,5.9328635753472225,0.05138947999602639,10.951770295763888,10.952063948125,-0.00029365236111189574,15.917824644027778,15.97200816236111,-0.054183518333331904,20.657839031055573,21.037166393680554,-0.3793273626249807
97,97,487.94974874371854,1.2478977503571547,0.8667113734027964,0.3811863769543583,5.97974837020436,5.929625340347222,0.050123029857138235,10.94936144097421,10.948662092083332,0.000699348890877971,15.914562472916666,15.96878294173611,-0.054220468819444534,20.65436605591271,21.033091845486112,-0.37872578957340153
98,98,492.9698492462311,1.2498722793849322,0.8660698861805706,0.3838023932043616,5.98152445179761,5.930606308472223,0.050918143325387355,10.952170640833335,10.950906081527778,0.0012645593055573556,15.917569461523804,15.970931043958334,-0.05336158243452971,20.6534696291766,21.035576437847222,-0.3821068086706241
99,99,497.9899497487437,1.2474446920952522,0.8626495076389038,0.3847951844563484,5.980010951938485,5.929192833819445,0.050818118119040356,10.949685161738095,10.948150903194446,0.001534258543649969,15.91442389166468,15.96851917951389,-0.05409528784921136,20.65248356271827,21.032229210208335,-0.3797456474900649
100,100,503.01005025125625,1.2466501568174744,0.8627145120833465,0.3839356447341279,5.980743691037694,5.928420854583333,0.05232283645436109,10.950695442222223,10.94875507513889,0.0019403670833337827,15.917569169442459,15.969204618194446,-0.05163544875198767,20.654781744107154,21.03505982472222,-0.3802780806150672
101,101,508.0301507537688,1.245715893416683,0.8643567946528,0.38135909876388296,5.98386190179761,5.9315773073611116,0.052284594436498466,10.951990469305555,10.948391019444445,0.003599449861109605,15.91534558186904,15.969362461041666,-0.05401687917262521,20.654478030081364,21.036713698125002,-0.38223566804363784
102,102,513.0502512562814,1.2402850925099322,0.860753341527794,0.3795317509821382,5.981893995690472,5.930094998819445,0.051798996871026404,10.950268507569444,10.9485311225,0.0017373850694433202,15.915312016521817,15.971040424444444,-0.055728407922627454,20.65404615584128,21.03603912125,-0.3819929654087204
103,103,518.0703517587939,1.2384670916785856,0.8614683767361279,0.37699871494245774,5.9855820669424595,5.932445319722222,0.05313674722023709,10.953519825833334,10.950999933333334,0.002519892500000509,15.916505882630942,15.972482926944444,-0.05597704431350259,20.654085452924612,21.038287606527774,-0.38420215360316234
104,104,523.0904522613065,1.2407775737599325,0.8625665534027965,0.37821102035713594,5.983910471037694,5.933346772013889,0.05056369902380542,10.950274338611113,10.94916507923611,0.0011092593750028357,15.91103212318451,15.969249794861115,-0.058217671676604965,20.652453508065484,21.03536556777778,-0.3829120597122966
105,105,528.1105527638191,1.2412498861885013,0.8598516094444589,0.38139827674404236,5.9808621284682495,5.928431489027778,0.05243063944047144,10.948808244861112,10.947097559236111,0.001710685625001318,15.911388300962289,15.967323405972223,-0.055935105009934816,20.6512523735516,21.03109120263889,-0.3798388290872907
106,106,533.1306532663316,1.2455599255674743,0.8660564554166837,0.37950347015079056,5.981105027005943,5.929349335833333,0.05175569117260981,10.948077869722221,10.947637498194446,0.00044037152777498534,15.910073427285706,15.96502631472222,-0.05495288743651372,20.647235130634936,21.02939486798611,-0.3821597373511736
107,107,538.1507537688442,1.2531390131369189,0.8751967108333518,0.37794230230356707,5.986956472283721,5.9377639010416665,0.04919257124205423,10.960085289375,10.955885619305556,0.004199670069443329,15.91739956061904,15.97326796423611,-0.05586840361706891,20.656433116047626,21.03599474986111,-0.3795616338134842
108,108,543.1708542713568,1.2575532336190571,0.8809546738889015,0.37659855973015566,5.9939735422837215,5.9418800832638885,0.05209345901983298,10.965838601388889,10.961072953958332,0.004765647430556186,15.924355647007928,15.979217880833334,-0.05486223382540523,20.660975314736127,21.041372675763892,-0.38039736102776445
109,109,548.1909547738693,1.2500756376448483,0.875457203333352,0.37461843431149633,5.990347317563486,5.939345763541667,0.05100155402181894,10.959545541805555,10.957129771111113,0.0024157706944425428,15.924116322148803,15.97643465145833,-0.052318329309526845,20.66082859875993,21.040643896805555,-0.3798152980456244
110,110,553.2110552763819,1.2464372609801682,0.8710788054861288,0.37535845549403934,5.986977961732139,5.934631558402778,0.052346403329361024,10.95151334909722,10.952832107777779,-0.0013187586805578633,15.922525431525791,15.972773519027779,-0.050248087501987726,20.66055255334128,21.039605215625002,-0.3790526622837227
111,111,558.2311557788944,1.240580944869057,0.8660938150000175,0.37448712986903954,5.982406483255944,5.927055912916668,0.05535057033927604,10.945890568682541,10.946663929027778,-0.0007733603452368953,15.91781850881746,15.967364507986114,-0.049545999168653765,20.656488146607153,21.03558701763889,-0.37909887103173645
112,112,563.251256281407,1.2392996464682657,0.8636109783333521,0.37568866813491364,5.976452151242054,5.923147257986112,0.0533048932559419,10.944131138472223,10.944215119097223,-8.39806249999242e-05,15.911203095551583,15.962211202152778,-0.051008106601194925,20.649427175632947,21.02974335451389,-0.3803161788809426
113,113,568.2713567839196,1.2422965861210438,0.8641588602083474,0.37813772591269634,5.9814730988174585,5.925531473125001,0.05594162569245764,10.947150863617072,10.947110014166668,4.0849450403612764e-05,15.908678022700387,15.962353202847222,-0.05367518014683448,20.649687997093267,21.02999045486111,-0.38030245776784355
114,114,573.2914572864321,1.2434500762658918,0.863245918402794,0.3802041578630978,5.985994562569445,5.927517609444444,0.0584769531250009,10.946561622926598,10.947051820833334,-0.0004901979067355455,15.908174475202376,15.963736811597224,-0.05556233639484809,20.650343443484143,21.02956390965278,-0.37922046616863625
115,115,578.3115577889447,1.2386767145972388,0.8607744352777971,0.37790227931944176,5.982431955547609,5.924576387569445,0.057855567978164046,10.939644984942476,10.941982667777777,-0.002337682835301891,15.902236704083318,15.957690349722222,-0.05545364563890409,20.64548324619049,21.022366053958333,-0.3768828077678421
116,116,583.3316582914572,1.2347575750178783,0.8572371674305735,0.37752040758730476,5.9807526472857075,5.922382585416667,0.05837006186904059,10.938581701888905,10.940761643333335,-0.0021799414444299003,15.902253929083315,15.958093670208333,-0.055839741125017994,20.64739150681946,21.02317363743056,-0.3757821306110998
117,117,588.3517587939698,1.234321292724225,0.8595632360416889,0.37475805668253614,5.9806490300615,5.923539185277779,0.05710984478372083,10.941835800156769,10.940831228402779,0.0010045717539899357,15.903154536855133,15.958384872500002,-0.055230335644868234,20.646014324321452,21.02259124034722,-0.37657691602576904
118,118,593.3718592964824,1.2387634114027941,0.8665154668750163,0.37224794452777776,5.982781548045623,5.926900453611111,0.05588109443451206,10.949775746890891,10.944931991875,0.004843755015890849,15.90720951664879,15.963130339375002,-0.055920822726212904,20.6525670266766,21.029302118819444,-0.3767350921428445
119,119,598.3919597989949,1.2523770692520029,0.8780451990277955,0.37433187022420733,5.992511308746027,5.937698571736111,0.05481273700991629,10.963331270365101,10.957876816111114,0.005454454253987606,15.921964978043636,15.974999330555555,-0.05303435251191857,20.66559519626589,21.03852778590278,-0.37293258963688913
120,120,603.4120603015075,1.2534317621012119,0.8831249277777943,0.3703068343234176,5.996894027771818,5.943185267847222,0.05370875992459556,10.974250252863113,10.966296740347223,0.007953512515889827,15.93467223554761,15.985137300277778,-0.050465064730166986,20.676019263069463,21.050081811736113,-0.37406254866665023
121,121,608.4321608040201,1.246491371130976,0.8763440368055789,0.37014733432539704,5.988697270688486,5.938465214861111,0.050232055827375,10.965193434186531,10.961569069722223,0.0036243644643079165,15.934027731039679,15.983266501805556,-0.049238770765876794,20.674159707103197,21.044709520625002,-0.37054981352180505
122,122,613.4522613065326,1.2408916146726423,0.8744810344444635,0.36641058022817885,5.9816997489583335,5.933077294305556,0.04862245465277759,10.957861280849224,10.954234098194444,0.0036271826547800146,15.928984582841261,15.974782962569444,-0.04579837972818268,20.66689493321034,21.034532850138888,-0.3676379169285475
123,123,618.4723618090452,1.238192692103198,0.8714681059027947,0.3667245862004034,5.974705542567459,5.926406959652778,0.04829858291468092,10.9478143264782,10.944747571111112,0.0030667553670884473,15.91967090110714,15.967818916180558,-0.04814801507341926,20.65633353584724,21.024793191527777,-0.36845965568053884
124,124,623.4924623115578,1.2344760926567673,0.86659733069446,0.3678787619623073,5.966701797845236,5.919120040694445,0.04758175715079105,10.942313106478199,10.940510330555556,0.0018027759226431073,15.914907026101181,15.962505669652778,-0.04759864355159671,20.650734534873028,21.016178490694447,-0.3654439558214193
125,125,628.5125628140703,1.2383913600873226,0.8696150606944634,0.3687762993928593,5.966752571587289,5.921149002083333,0.04560356950395583,10.944700791464292,10.942720177847223,0.001980613617069693,15.916574000960306,15.96488203152778,-0.04830803056747435,20.652593472996045,21.018812681944446,-0.3662192089484009
126,126,633.5326633165829,1.2386558409186696,0.8706020672916847,0.368053773626985,5.9682582065098995,5.925424085625,0.04283412088489946,10.948125743547628,10.94889064451389,-0.0007649009662618056,15.919889353321414,15.972510480555554,-0.05262112723413992,20.66081351764485,21.025608636736113,-0.36479511909126217
127,127,638.5527638190954,1.2374986455000163,0.868449870277794,0.36904877522222235,5.968623422480136,5.925109562847222,0.0435138596329141,10.94896952438493,10.949396851041667,-0.00042732665673739234,15.921411176303556,15.97347535673611,-0.0520641804325539,20.6625147946647,21.029608629027777,-0.36709383436307874
128,128,643.572864321608,1.2341763467539895,0.8675925429166823,0.36658380383730715,5.9726293152598995,5.926844700208334,0.0457846150515655,10.945195775013907,10.949309639444444,-0.004113864430536296,15.919900107212287,15.971228343680556,-0.051328236468268784,20.66027817251391,21.027815219930556,-0.36753704741664706
129,129,648.5929648241206,1.2386227174464475,0.8737152892361336,0.36490742821031386,5.981913917063469,5.931363262013889,0.05055065504958023,10.950363013547626,10.95580844625,-0.0054454327023734095,15.92719003235118,15.977203311319442,-0.05001327896826169,20.6663838091151,21.033301316319445,-0.36691750720434513
130,130,653.6130653266331,1.2407198536289894,0.8755862089583482,0.36513364467064124,5.987857365543636,5.933500858402778,0.05435650714085849,10.954386603900808,10.959506075833334,-0.005119471932525599,15.931427499299597,15.979390071111109,-0.04796257181151198,20.670900797795657,21.037062034583332,-0.36616123678767565
131,131,658.6331658291457,1.2449261660575586,0.8815807548611218,0.3633454111964368,5.992531744434512,5.939853839583334,0.05267790485117807,10.961344799388906,10.96315302388889,-0.001808224499983524,15.932988774017847,15.984166927361109,-0.05117815334326181,20.677218967238115,21.041372595000002,-0.36415362776188687
132,132,663.6532663316582,1.2465210355714471,0.8800785411111283,0.36644249446031885,5.992237305335304,5.939489452361111,0.05274785297419271,10.96326416515478,10.960292462638888,0.0029717025158912946,15.928612838878955,15.98302579298611,-0.05441295410715519,20.674930978833352,21.041481358541667,-0.3665503797083147
133,133,668.6733668341708,1.2403513881349324,0.8722473203472413,0.3681040677876911,5.986971754295624,5.9358443425,0.05112741179562352,10.958551693559546,10.955772843611111,0.0027788499484344698,15.923535261511887,15.9779242375,-0.054388975988112875,20.672332673968267,21.03798074625,-0.3656480722817328
134,134,673.6934673366834,1.2399476309127104,0.8707943220139076,0.3691533088988028,5.984951037071415,5.933338611805556,0.05161242526585852,10.955094314732154,10.953082662083334,0.0020116526488198616,15.922992962414664,15.977441581388891,-0.05444861897422726,20.67147544932145,21.035658447777777,-0.36418299845632873
135,135,678.7135678391959,1.2397918313293768,0.8690302752083515,0.37076155612102524,5.982535039295623,5.932131814861112,0.050403224434511174,10.950195844039696,10.950816311944445,-0.0006204679047492334,15.922199576440455,15.974899201180556,-0.05269962474010015,20.668546791821445,21.032658487152776,-0.3641116953313315
136,136,683.7336683417085,1.242311359180572,0.873289190625014,0.3690221685555579,5.9890813247122905,5.937786578055556,0.05129474665673417,10.95560178202581,10.957434999305557,-0.001833217279747501,15.927680235966262,15.979372609861109,-0.05169237389484671,20.677330952519867,21.0359300575,-0.3585991049801329
137,137,688.7537688442211,1.2466790563393093,0.880017600208356,0.36666145613095336,5.99678206387697,5.942432835694444,0.05434922818252641,10.959329905640892,10.960654574722222,-0.0013246690813293327,15.929344497630943,15.982952728055555,-0.05360823042461149,20.67806253467264,21.038778654166666,-0.3607161194940254
138,138,693.7738693467336,1.2484071316151004,0.8783806174305734,0.37002651418452703,5.991931808811498,5.939277735,0.05265407381149778,10.956321461686532,10.95925856236111,-0.002937100674579085,15.92722855506746,15.979364771180554,-0.05213621611309449,20.676911131408755,21.03683961736111,-0.3599284859523557
139,139,698.7939698492462,1.2502231504246124,0.8838449377778009,0.3663782126468115,5.993062581517845,5.940104158888889,0.052958422628955226,10.955849421746043,10.958642620138889,-0.0027931983928457527,15.920604394509915,15.97587573111111,-0.05527133660119432,20.67119278015677,21.034230685833332,-0.36303790567656335
140,140,703.8140703517588,1.2471510006269864,0.8816597414583476,0.3654912591686388,5.9909384962400685,5.9378053975,0.05313309874006844,10.9493427754266,10.957052238958333,-0.007709463531732297,15.914857920543637,15.970524744097222,-0.05566682355358488,20.663512391125018,21.02909209763889,-0.3655797065138735
141,141,708.8341708542713,1.2368938930555555,0.8734147804861322,0.36347911256942333,5.977409602214276,5.930338691458334,0.047070910755942386,10.946899387371044,10.954321539305555,-0.007422151934511234,15.916923346446417,15.970254636319444,-0.05333128987302693,20.66476474834724,21.0292175575,-0.36445280915276257
142,142,713.8542713567839,1.2258959548630974,0.8706579308333503,0.35523802402974713,5.974326984984108,5.928598233611112,0.04572875137299626,10.941639026257945,10.951641620555556,-0.010002594297610301,15.91587236783332,15.967650835347225,-0.05177846751390547,20.662997304041685,21.024885149444444,-0.36188784540275876
143,143,718.8743718592964,1.2227815658353198,0.8667939841666858,0.355987581668634,5.972400027136886,5.927454831805556,0.04494519533133001,10.943627383343266,10.951546498541667,-0.007919115198401272,15.919232282700388,15.968532322152779,-0.049300039452390365,20.6682576091151,21.026947710972223,-0.3586901018571247
144,144,723.894472361809,1.2237729165337372,0.8653478191666851,0.3584250973670521,5.9719114649166505,5.9257029206250005,0.04620854429165,10.944541785220252,10.949180481875,-0.004638696654748031,15.921075498807527,15.972125177569445,-0.05104967876191857,20.671481498837323,21.030295501180557,-0.3588140023432338
145,145,728.9145728643216,1.2323313996567506,0.873231201666687,0.35910019799006365,5.984000678938469,5.93227209388889,0.05172858504957922,10.948748730216279,10.951687074236112,-0.0029383440198333943,15.922729362490069,15.974130364930557,-0.05140100244048895,20.675122609041683,21.033843717916668,-0.35872110887498465
146,146,733.9346733668341,1.2386484250079457,0.8798944560416855,0.3587539689662602,5.98999396158133,5.939390182013889,0.05060377956744144,10.957091262996043,10.957307790625,-0.00021652762895740807,15.92770014790872,15.977913609444446,-0.05021346153572637,20.682720776335334,21.041155427222222,-0.3584346508868883
147,147,738.9547738693467,1.2331603004285856,0.8744095415972347,0.3587507588313509,5.985044330886886,5.9322056368750005,0.05283869401188568,10.952350075845253,10.951859128055556,0.0004909477896966052,15.920609989501973,15.970864127569444,-0.05025413806747103,20.67604027119446,21.032143038125,-0.3561027669305403
148,148,743.9748743718592,1.2259313059146966,0.8676542299305751,0.3582770759841215,5.975969467353165,5.924138758333334,0.05183070901983111,10.936948019109142,10.94138044861111,-0.004432429501967761,15.908297403531735,15.960112828333333,-0.05181542480159784,20.66759603987502,21.022704360694448,-0.3551083208194292
149,149,748.9949748743718,1.222474744045656,0.8657078862500173,0.35676685779563877,5.976162888049596,5.9246136358333334,0.05154925221626261,10.937712611613115,10.941028478125,-0.0033158665118850905,15.908080747492054,15.963928562916667,-0.055847815424613145,20.6669456603651,21.02470248236111,-0.3577568219960092
150,150,754.0150753768844,1.2258132291825585,0.8689589647916844,0.3568542643908741,5.979982493599191,5.928165272916666,0.05181722068252537,10.946179325295656,10.945424538958333,0.0007547863373229546,15.911973881656735,15.970003628611112,-0.058029746954376904,20.667920826678586,21.02858179923611,-0.3606609725575254
151,151,759.0351758793969,1.2246416539682659,0.8694576452083551,0.35518400875991074,5.977232050964277,5.927334901250001,0.04989714971427617,10.945866420432559,10.945128539097222,0.0007378813353362546,15.911833969089274,15.970840592083334,-0.05900662299406001,20.667241919180572,21.027306686944446,-0.3600647677638733
152,152,764.0552763819095,1.2383705511904877,0.8816559866666865,0.3567145645238011,5.988700295956331,5.938126084583335,0.05057421137299656,10.959782740083348,10.955942227013887,0.0038405130694609824,15.919974456732136,15.976928354374998,-0.056953897642861406,20.67330738640478,21.035050204374997,-0.36174281797021735
153,153,769.0753768844221,1.240860689311515,0.8863071684027983,0.3545535209087167,5.992818614077358,5.941801013680556,0.05101760039680148,10.962498343694461,10.961419374166667,0.0010789695277946265,15.927296825063486,15.981296612916667,-0.05399978785318105,20.681053938482155,21.03903260048611,-0.3579786620039549
154,154,774.0954773869346,1.2423869659821547,0.8864336271527937,0.355953338829361,5.996921155400774,5.943283847013889,0.053637308386885074,10.961203804734142,10.962226683611112,-0.001022878876970168,15.921756109297608,15.97806619777778,-0.05631008848017238,20.677483305771837,21.03668875284722,-0.35920544707538227
155,155,779.1155778894472,1.2417459661964474,0.8863928865972411,0.35535307959920626,5.995960558244025,5.942318037083334,0.05364252116069146,10.958933380777795,10.96044274875,-0.0015093679722042452,15.918358138253957,15.973107836944443,-0.05474969869048607,20.674417264591277,21.034991679583335,-0.3605744149920582
156,156,784.1356783919598,1.2372509666091411,0.8806599531250199,0.35659101348412126,5.991197039216247,5.936093085902778,0.055103953313468956,10.949939556400809,10.952320071875,-0.0023805154741918244,15.910278009851178,15.96422152111111,-0.053943511259932464,20.66570674507739,21.02550294236111,-0.35979619728372114
157,157,789.1557788944723,1.238110587021835,0.8803479663889063,0.35776262063292863,5.988855164505943,5.934894783263889,0.053960381242053934,10.95256935112303,10.95282465076389,-0.00025529964086068446,15.914450782972203,15.96700705486111,-0.05255627188890699,20.666663994803585,21.02383232138889,-0.35716832658530606
158,158,794.1758793969849,1.2322651952142927,0.8733080218055739,0.3589571734087188,5.984590410821415,5.926505660277778,0.05808475054363704,10.94773037910914,10.944400657083333,0.003329722025807058,15.911346119015857,15.961035412916667,-0.04968929390081023,20.66181807487303,21.017306236944446,-0.355488162071417
159,159,799.1959798994974,1.2336033634127102,0.8734442122916825,0.3601591511210277,5.990868420747997,5.929661297638889,0.06120712310910825,10.950230246742072,10.946342486180555,0.003887760561516629,15.913975583666652,15.964333439722221,-0.05035785605556953,20.66284244132739,21.01913292284722,-0.35629048151983156
160,160,804.21608040201,1.2286330332103361,0.8691365197916853,0.35949651341865085,5.9863106267876764,5.927885199305556,0.05842542748212054,10.950063146053587,10.945778917291667,0.004284228761919806,15.912159766930538,15.96551354451389,-0.05335377758335191,20.665759510500017,21.020418053472223,-0.35465854297220645
161,161,809.2361809045226,1.2247883093174745,0.8639307523611317,0.3608575569563428,5.981636669561482,5.924072415555556,0.0575642540059258,10.941854596269865,10.939170800277777,0.0026837959920875676,15.90497195575396,15.95844639513889,-0.05347443938493157,20.66042445813493,21.014688944861113,-0.3542644867261835
162,162,814.2562814070351,1.2254182252182657,0.8640875240972377,0.36133070112102805,5.977746673871011,5.923195858958334,0.05455081491267766,10.93790245452382,10.94093500111111,-0.0030325465872902413,15.904472565964276,15.957443087916667,-0.052970521952390826,20.662462618138907,21.01468715,-0.3522245318610935
163,163,819.2763819095477,1.219236574944461,0.8591875854166784,0.3600489895277825,5.970195092345219,5.917343973194445,0.05285111915077412,10.935485375704378,10.938068467361111,-0.002583091656733316,15.89857539464682,15.953425390833335,-0.054849996186515426,20.660242398204375,21.01086525298611,-0.3506228547817365
164,164,824.2964824120602,1.2204532132083497,0.8608867168750135,0.35956649633333615,5.971123150607123,5.917094548680556,0.054028601926567,10.939626686049614,10.935388419583333,0.004238266466281004,15.89654009241864,15.949435260555553,-0.05289516813691364,20.65936687660517,21.01014332305556,-0.3507764464503893
165,165,829.3165829145728,1.2235017732758076,0.8655744812500183,0.3579272920257892,5.979100076234108,5.921800014305556,0.05730006192855175,10.94387877834128,10.940281727986111,0.0035970503551681077,15.900519262488084,15.952944090208335,-0.0524248277202517,20.656552516121042,21.009622363055556,-0.35306984693451327
166,166,834.3366834170854,1.2269482183412792,0.869327938472241,0.3576202798690382,5.986610031025775,5.924359019652779,0.06225101137299571,10.947065672440488,10.940508174722222,0.006557497718265637,15.901769994634902,15.956662226736114,-0.054892232101211746,20.65793252299604,21.01115854625,-0.3532260232539599
167,167,839.3567839195979,1.2252473316726262,0.8667503854861294,0.35849694618649686,5.984485103946415,5.922347029305556,0.06213807464085974,10.943026702025808,10.940708895416668,0.0023178066091400495,15.902075381301566,15.95849009326389,-0.05641471196232395,20.656421489877005,21.013419840625,-0.3569983507479968
168,168,844.3768844221105,1.2257317461845285,0.8698046140277966,0.3559271321567319,5.9876393435297475,5.9259187832638895,0.06172056026585793,10.943352553692474,10.94494233125,-0.001589777557525096,15.907663675815456,15.969124315069443,-0.061460639253986926,20.664083845293668,21.022935636250004,-0.35885179095633646
169,169,849.3969849246231,1.2297919735456397,0.8719840743750173,0.3578078991706224,5.98831625880554,5.927700758333334,0.06061550047220621,10.94988952354564,10.945821311597221,0.00406821194841811,15.909394317972206,15.968596048680556,-0.05920173070835055,20.67102537189089,21.025856355138888,-0.35483098324799656
170,170,854.4170854271356,1.2317138707738213,0.8730988263889119,0.35861504438490943,5.987358771656734,5.926586285833334,0.060772485823399336,10.943355578202391,10.943665820347222,-0.0003102421448311077,15.909026534367051,15.966814979027781,-0.057788444660729965,20.668105240916685,21.02235334673611,-0.35424810581942623
171,171,859.4371859296482,1.2362211218849322,0.8793935720833478,0.3568275498015844,5.993826592351179,5.932364702152778,0.06146189019840076,10.948755137789696,10.947223080902779,0.0015320568869174878,15.912885913668637,15.967787201111113,-0.05490128744247613,20.674188858134933,21.02758310875,-0.353394250615068
172,172,864.4572864321608,1.2354345956389055,0.8798476938194622,0.3555869018194433,5.994367934710303,5.935023344861111,0.059344589849192,10.953045193892862,10.952409522291667,0.0006356716011950425,15.919431068321416,15.97198553340278,-0.0525544650813643,20.674246985496048,21.029303665625,-0.3550566801289534
173,173,869.4773869346733,1.2394859443849324,0.8817301128472395,0.35775583153769297,5.995641889295623,5.9367766132638895,0.058865276031733416,10.95484201646628,10.955248345208334,-0.00040632874205392966,15.920471965682529,15.972660783541667,-0.05218881785913787,20.67319516855756,21.03088898479167,-0.3576938162341108
174,174,874.4974874371859,1.2337883052877103,0.879265487013906,0.3545228182738043,5.995471870821414,5.936434793888889,0.059037076932525245,10.957119191884933,10.956709829305558,0.0004093625793757383,15.915902063736095,15.972198554305553,-0.05629649056945851,20.674789018134934,21.03234938611111,-0.35756036797617696
175,175,879.5175879396984,1.2313858095932657,0.8752604106944607,0.356125398898805,5.993693198742054,5.932789428958333,0.06090376978372092,10.957706506535724,10.956775646111112,0.000930860424611879,15.9175989702599,15.97359163298611,-0.05599266272620973,20.671278105222243,21.027364448055557,-0.356086342833315
176,176,884.537688442211,1.2298184641091412,0.8796938006944646,0.35012466341467663,5.99424696617261,5.933784809097222,0.0604621570753876,10.957616675845252,10.95499382416667,0.0026228516785824496,15.916794728456333,15.97082700847222,-0.054032280015887224,20.673086698345248,21.027389256250004,-0.35430255790475584
177,177,889.5577889447236,1.2251770299444609,0.8774646045833561,0.3477124253611048,5.990025319083317,5.934434749652778,0.05559056943053964,10.950904388140891,10.950909925416665,-5.537275773903616e-06,15.913108942692443,15.967668436180556,-0.05455949348811373,20.671307735009933,21.026116459236114,-0.3548087242261815
178,178,894.5778894472361,1.228891209390892,0.8816968416666846,0.3471943677242073,5.993791340051566,5.939558902013889,0.05423243803767708,10.952702824452391,10.951666187430554,0.0010366370218370946,15.914758439283705,15.969923766041667,-0.05516532675796171,20.676192353271837,21.027047635,-0.3508552817281618
179,179,899.5979899497487,1.2291344322440734,0.8829994495833515,0.34613498266072185,5.9968470425515665,5.942464608680556,0.054382433871010605,10.956799541817475,10.953335552777778,0.003463989039696358,15.912552036861095,15.968095395833334,-0.05554335897223872,20.674301440075403,21.02636249430556,-0.35206105423015543
180,180,904.6180904522612,1.241343114323434,0.8901888079166813,0.3511543064067526,6.004086893454344,5.947922393055555,0.05616450039878895,10.960845885494058,10.956739539861111,0.004106345632946429,15.917249903323402,15.97659006125,-0.059340157926598636,20.6810700460516,21.033851425208333,-0.35278137915673113
181,181,909.6381909547738,1.237019948761919,0.8865700816666828,0.35044986709523607,6.000598282761887,5.945930797291666,0.05466748547022071,10.956467130843265,10.956070760972223,0.0003963698710425234,15.915433855130946,15.975269928888887,-0.059836073757940866,20.677704933829382,21.028097511527776,-0.3503925776983934
182,182,914.6582914572864,1.227857812369057,0.8763045454166891,0.35155326695236777,5.9881752677599,5.935731981319445,0.052443286440454706,10.944003886956365,10.946920996180555,-0.0029171092241906393,15.906270785476178,15.967609922638891,-0.06133913716271344,20.66551343709128,21.020497760625,-0.3549843235337171
183,183,919.6783919597989,1.230222214801599,0.8755082631944684,0.3547139516071307,5.987534388531734,5.934161538541667,0.053372849990067195,10.944086367099224,10.944456847291667,-0.0003704801924424572,15.905633144158722,15.966186034027778,-0.06055288986905616,20.660737463200405,21.013966487361113,-0.3532290241607079
184,184,924.6984924623115,1.2309304764642928,0.8748356483333477,0.35609482813094506,5.984743646025775,5.930931480625001,0.053812165400773715,10.94095730293256,10.944800809583334,-0.0038435066507744864,15.903246114640861,15.962099149791666,-0.05885303515080409,20.65969890757938,21.012342784930556,-0.3526438773511771
185,185,929.7185929648241,1.2282125508412793,0.8730716733333501,0.3551408775079292,5.980887742136886,5.927581996388889,0.05330574574799751,10.94414337695835,10.943039854375,0.0011035225833495588,15.898986962416652,15.959732800555559,-0.06074583813890655,20.658221644039696,21.01162686951389,-0.3534052254741944
186,186,934.7386934673366,1.2354797220892928,0.8783590932639083,0.35712062882538453,5.986612899646818,5.9292249279166676,0.057387971730150866,10.945735330154783,10.944300581388891,0.0014347487658916691,15.897271674365065,15.960268424166669,-0.06299674980160397,20.664060945712322,21.015519922847222,-0.35145897713490015
187,187,939.7587939698492,1.2328774677123064,0.8796912750694637,0.3531861926428428,5.98888717596229,5.930910806597222,0.057976369365068336,10.946462221676601,10.947908434166667,-0.0014462124900660456,15.90106444019046,15.963051620625,-0.061987180434540434,20.6691011452897,21.02262430798611,-0.3535231626964084
188,188,944.7788944723618,1.2257307797281816,0.8726835688194622,0.3530472109087194,5.9858197428392765,5.926969435277777,0.05885030756149945,10.94360188376192,10.944219714444445,-0.000617830682525522,15.899950846309512,15.96140535909722,-0.06145451278770864,20.669913300017882,21.019575794444442,-0.3496624944265605
189,189,949.7989949748743,1.232628603551599,0.8805227470833525,0.35210585646824644,5.993903148115068,5.9349855768055555,0.058917571309512695,10.951227918206364,10.951537448055555,-0.00030952984919174753,15.902467015404747,15.965859865972224,-0.06339285056747634,20.67444397466867,21.023274617083334,-0.348830642414665
190,190,954.8190954773869,1.2334464232738211,0.8841044178472406,0.34934200542658056,5.996898256652761,5.941282329583333,0.05561592706942786,10.956894750496042,10.957008595972221,-0.00011384547617865337,15.911368285472204,15.972266805555554,-0.060898520083350505,20.679160243970255,21.027315859930557,-0.34815561596030165
191,191,959.8391959798994,1.230929419386919,0.8813946397222435,0.3495347796646754,5.988944833180539,5.935942111041667,0.05300272213887158,10.953780565914697,10.95033854423611,0.0034420216785857605,15.90187862602379,15.965571843611112,-0.06369321758732305,20.669109861123033,21.01646665118055,-0.34735679005751763
192,192,964.859296482412,1.2293158319563635,0.8815266448611234,0.3477891870952401,5.988335395188468,5.9336090299305555,0.05472636525791241,10.95288416515081,10.948874347986113,0.004009817164696727,15.902602504422592,15.964937494236112,-0.062334989813519925,20.667260193482157,21.01828843326389,-0.3510282397817335
