theta,int,idk
18.700000,0.00384,0.00000
18.710000,0.00386,0.00000
18.720000,0.00388,0.00000
18.730000,0.00391,0.00000
18.740000,0.00394,0.00000
18.750000,0.00396,0.00000
18.760000,0.00399,0.00000
18.770000,0.00402,0.00000
18.780000,0.00405,0.00000
18.790000,0.00408,0.00000
18.800000,0.00412,0.00000
18.810000,0.00415,0.00000
18.820000,0.00419,0.00000
18.830000,0.00422,0.00000
18.840000,0.00426,0.00000
18.850000,0.00430,0.00000
18.860000,0.00434,0.00000
18.870000,0.00439,0.00000
18.880000,0.00443,0.00000
18.890000,0.00448,0.00000
18.900000,0.00453,0.00000
18.910000,0.00458,0.00000
18.920000,0.00463,0.00000
18.930000,0.00469,0.00000
18.940000,0.00474,0.00000
18.950000,0.00480,0.00000
18.960000,0.00487,0.00000
18.970000,0.00493,0.00000
18.980000,0.00500,0.00000
18.990000,0.00507,0.00000
19.000000,0.00515,0.00000
19.010000,0.00523,0.00000
19.020000,0.00531,0.00000
19.030000,0.00540,0.00000
19.040000,0.00549,0.00000
19.050000,0.00559,0.00000
19.060000,0.00569,0.00000
19.070000,0.00580,0.00000
19.080000,0.00591,0.00000
19.090000,0.00603,0.00000
19.100000,0.00615,0.00000
19.110000,0.00629,0.00000
19.120000,0.00643,0.00000
19.130000,0.00658,0.00000
19.140000,0.00674,0.00000
19.150000,0.00691,0.00000
19.160000,0.00709,0.00000
19.170000,0.00729,0.00000
19.180000,0.00750,0.00000
19.190000,0.00772,0.00000
19.200000,0.00796,0.00000
19.210000,0.00821,0.00000
19.220000,0.00849,0.00000
19.230000,0.00878,0.00000
19.240000,0.00910,0.00000
19.250000,0.00945,0.00000
19.260000,0.00983,0.00000
19.270000,0.01024,0.00000
19.280000,0.01069,0.00000
19.290000,0.01118,0.00000
19.300000,0.01171,0.00000
19.310000,0.01230,0.00000
19.320000,0.01296,0.00000
19.330000,0.01368,0.00000
19.340000,0.01438,0.00000
19.350000,0.01528,0.00000
19.360000,0.01629,0.00000
19.370000,0.01742,0.00000
19.380000,0.01870,0.00000
19.390000,0.02016,0.00000
19.400000,0.02183,0.00000
19.410000,0.02375,0.00000
19.420000,0.02598,0.00000
19.430000,0.02859,0.00000
19.440000,0.03166,0.00000
19.450000,0.03532,0.00000
19.460000,0.03972,0.00000
19.470000,0.04509,0.00000
19.480000,0.05171,0.00000
19.490000,0.06002,0.00000
19.500000,0.07063,0.00000
19.510000,0.08448,0.00000
19.520000,0.10299,0.00000
19.530000,0.12850,0.00000
19.540000,0.16503,0.00000
19.550000,0.22092,0.00000
19.560000,0.32028,0.00000
19.570000,0.54250,0.00000
19.580000,1.08402,0.00000
19.590000,2.19230,0.00000
19.600000,3.73721,0.00000
19.610000,4.45962,0.00000
19.620000,3.34174,0.00000
19.630000,1.84448,0.00000
19.640000,0.89597,0.00000
19.650000,0.46236,0.00000
19.660000,0.28529,0.00000
19.670000,0.20165,0.00000
19.680000,0.15227,0.00000
19.690000,0.11932,0.00000
19.700000,0.09609,0.00000
19.710000,0.07911,0.00000
19.720000,0.06635,0.00000
19.730000,0.05652,0.00000
19.740000,0.04881,0.00000
19.750000,0.04264,0.00000
19.760000,0.03763,0.00000
19.770000,0.03351,0.00000
19.780000,0.03009,0.00000
19.790000,0.02721,0.00000
19.800000,0.02477,0.00000
19.810000,0.02268,0.00000
19.820000,0.02088,0.00000
19.830000,0.01932,0.00000
19.840000,0.01796,0.00000
19.850000,0.01676,0.00000
19.860000,0.01570,0.00000
19.870000,0.01477,0.00000
19.880000,0.01393,0.00000
19.890000,0.01319,0.00000
19.900000,0.01252,0.00000
19.910000,0.01191,0.00000
19.920000,0.01137,0.00000
19.930000,0.01088,0.00000
19.940000,0.01043,0.00000
19.950000,0.01002,0.00000
19.960000,0.00964,0.00000
19.970000,0.00930,0.00000
19.980000,0.00899,0.00000
19.990000,0.00870,0.00000
20.000000,0.00843,0.00000
20.010000,0.00819,0.00000
20.020000,0.00796,0.00000
20.030000,0.00775,0.00000
20.040000,0.00756,0.00000
20.050000,0.00738,0.00000
20.060000,0.00721,0.00000
20.070000,0.00705,0.00000
20.080000,0.00691,0.00000
20.090000,0.00677,0.00000
20.100000,0.00664,0.00000
20.110000,0.00652,0.00000
20.120000,0.00641,0.00000
20.130000,0.00631,0.00000
20.140000,0.00621,0.00000
20.150000,0.00612,0.00000
20.160000,0.00603,0.00000
20.170000,0.00595,0.00000
20.180000,0.00588,0.00000
20.190000,0.00581,0.00000
20.200000,0.00574,0.00000
20.210000,0.00568,0.00000
20.220000,0.00562,0.00000
20.230000,0.00556,0.00000
20.240000,0.00551,0.00000
20.250000,0.00546,0.00000
20.260000,0.00542,0.00000
20.270000,0.00537,0.00000
20.280000,0.00533,0.00000
20.290000,0.00530,0.00000
20.300000,0.00526,0.00000
20.310000,0.00523,0.00000
20.320000,0.00519,0.00000
20.330000,0.00517,0.00000
20.340000,0.00514,0.00000
20.350000,0.00511,0.00000
20.360000,0.00509,0.00000
20.370000,0.00507,0.00000
20.380000,0.00504,0.00000
20.390000,0.00503,0.00000
20.400000,0.00501,0.00000
20.410000,0.00499,0.00000
20.420000,0.00498,0.00000
20.430000,0.00496,0.00000
20.440000,0.00495,0.00000
20.450000,0.00494,0.00000
20.460000,0.00493,0.00000
20.470000,0.00492,0.00000
20.480000,0.00491,0.00000
20.490000,0.00490,0.00000
20.500000,0.00489,0.00000
20.510000,0.00489,0.00000
20.520000,0.00488,0.00000
20.530000,0.00488,0.00000
20.540000,0.00488,0.00000
20.550000,0.00488,0.00000
20.560000,0.00487,0.00000
20.570000,0.00487,0.00000
20.580000,0.00487,0.00000
20.590000,0.00488,0.00000
20.600000,0.00488,0.00000
20.610000,0.00488,0.00000
20.620000,0.00488,0.00000
20.630000,0.00489,0.00000
20.640000,0.00489,0.00000
20.650000,0.00490,0.00000
20.660000,0.00490,0.00000
20.670000,0.00491,0.00000
20.680000,0.00492,0.00000
20.690000,0.00492,0.00000
20.700000,0.00493,0.00000
20.710000,0.00494,0.00000
20.720000,0.00495,0.00000
20.730000,0.00496,0.00000
20.740000,0.00497,0.00000
20.750000,0.00498,0.00000
20.760000,0.00500,0.00000
20.770000,0.00501,0.00000
20.780000,0.00502,0.00000
20.790000,0.00504,0.00000
20.800000,0.00505,0.00000
20.810000,0.00507,0.00000
20.820000,0.00508,0.00000
20.830000,0.00510,0.00000
20.840000,0.00511,0.00000
20.850000,0.00513,0.00000
20.860000,0.00515,0.00000
20.870000,0.00517,0.00000
20.880000,0.00519,0.00000
20.890000,0.00521,0.00000
20.900000,0.00523,0.00000
20.910000,0.00525,0.00000
20.920000,0.00527,0.00000
20.930000,0.00529,0.00000
20.940000,0.00532,0.00000
20.950000,0.00534,0.00000
20.960000,0.00537,0.00000
20.970000,0.00539,0.00000
20.980000,0.00542,0.00000
20.990000,0.00545,0.00000
21.000000,0.00547,0.00000
21.010000,0.00550,0.00000
21.020000,0.00553,0.00000
21.030000,0.00556,0.00000
21.040000,0.00559,0.00000
21.050000,0.00562,0.00000
21.060000,0.00566,0.00000
21.070000,0.00569,0.00000
21.080000,0.00572,0.00000
21.090000,0.00576,0.00000
21.100000,0.00579,0.00000
21.110000,0.00583,0.00000
21.120000,0.00587,0.00000
21.130000,0.00591,0.00000
21.140000,0.00595,0.00000
21.150000,0.00599,0.00000
21.160000,0.00603,0.00000
21.170000,0.00608,0.00000
21.180000,0.00612,0.00000
21.190000,0.00617,0.00000
21.200000,0.00622,0.00000
21.210000,0.00627,0.00000
21.220000,0.00632,0.00000
21.230000,0.00637,0.00000
21.240000,0.00642,0.00000
21.250000,0.00648,0.00000
21.260000,0.00653,0.00000
21.270000,0.00659,0.00000
21.280000,0.00665,0.00000
21.290000,0.00671,0.00000
21.300000,0.00678,0.00000
21.310000,0.00684,0.00000
21.320000,0.00691,0.00000
21.330000,0.00698,0.00000
21.340000,0.00705,0.00000
21.350000,0.00713,0.00000
21.360000,0.00721,0.00000
21.370000,0.00729,0.00000
21.380000,0.00737,0.00000
21.390000,0.00745,0.00000
21.400000,0.00754,0.00000
21.410000,0.00764,0.00000
21.420000,0.00773,0.00000
21.430000,0.00783,0.00000
21.440000,0.00793,0.00000
21.450000,0.00804,0.00000
21.460000,0.00815,0.00000
21.470000,0.00826,0.00000
21.480000,0.00838,0.00000
21.490000,0.00832,0.00000
21.500000,0.00845,0.00000
21.510000,0.00858,0.00000
21.520000,0.00873,0.00000
21.530000,0.00887,0.00000
21.540000,0.00903,0.00000
21.550000,0.00919,0.00000
21.560000,0.00936,0.00000
21.570000,0.00953,0.00000
21.580000,0.00972,0.00000
21.590000,0.00991,0.00000
21.600000,0.01012,0.00000
21.610000,0.01033,0.00000
21.620000,0.01055,0.00000
21.630000,0.01079,0.00000
21.640000,0.01103,0.00000
21.650000,0.01130,0.00000
21.660000,0.01157,0.00000
21.670000,0.01186,0.00000
21.680000,0.01217,0.00000
21.690000,0.01249,0.00000
21.700000,0.01284,0.00000
21.710000,0.01321,0.00000
21.720000,0.01360,0.00000
21.730000,0.01401,0.00000
21.740000,0.01445,0.00000
21.750000,0.01493,0.00000
21.760000,0.01543,0.00000
21.770000,0.01598,0.00000
21.780000,0.01656,0.00000
21.790000,0.01719,0.00000
21.800000,0.01787,0.00000
21.810000,0.01860,0.00000
21.820000,0.01939,0.00000
21.830000,0.02025,0.00000
21.840000,0.02119,0.00000
21.850000,0.02221,0.00000
21.860000,0.02333,0.00000
21.870000,0.02456,0.00000
21.880000,0.02591,0.00000
21.890000,0.02740,0.00000
21.900000,0.02906,0.00000
21.910000,0.03091,0.00000
21.920000,0.03297,0.00000
21.930000,0.03528,0.00000
21.940000,0.03790,0.00000
21.950000,0.04086,0.00000
21.960000,0.04424,0.00000
21.970000,0.04812,0.00000
21.980000,0.05260,0.00000
21.990000,0.05782,0.00000
22.000000,0.06395,0.00000
22.010000,0.07134,0.00000
22.020000,0.08002,0.00000
22.030000,0.09052,0.00000
22.040000,0.10338,0.00000
22.050000,0.11937,0.00000
22.060000,0.13960,0.00000
22.070000,0.16568,0.00000
22.080000,0.20007,0.00000
22.090000,0.24665,0.00000
22.100000,0.31190,0.00000
22.110000,0.40799,0.00000
22.120000,0.56497,0.00000
22.130000,0.87554,0.00000
22.140000,1.59153,0.00000
22.150000,3.14394,0.00000
22.160000,5.74063,0.00000
22.170000,8.25279,0.00000
22.180000,7.80677,0.00000
22.190000,5.03491,0.00000
22.200000,2.66315,0.00000
22.210000,1.35359,0.00000
22.220000,0.77137,0.00000
22.230000,0.51378,0.00000
22.240000,0.37692,0.00000
22.250000,0.29045,0.00000
22.260000,0.23093,0.00000
22.270000,0.18812,0.00000
22.280000,0.15634,0.00000
22.290000,0.13214,0.00000
22.300000,0.11331,0.00000
22.310000,0.09838,0.00000
22.320000,0.08635,0.00000
22.330000,0.07652,0.00000
22.340000,0.06839,0.00000
22.350000,0.06159,0.00000
22.360000,0.05585,0.00000
22.370000,0.05096,0.00000
22.380000,0.04677,0.00000
22.390000,0.04314,0.00000
22.400000,0.03998,0.00000
22.410000,0.03722,0.00000
22.420000,0.03479,0.00000
22.430000,0.03265,0.00000
22.440000,0.03074,0.00000
22.450000,0.02904,0.00000
22.460000,0.02752,0.00000
22.470000,0.02615,0.00000
22.480000,0.02492,0.00000
22.490000,0.02381,0.00000
22.500000,0.02280,0.00000
22.510000,0.02188,0.00000
22.520000,0.02105,0.00000
22.530000,0.02029,0.00000
22.540000,0.01959,0.00000
22.550000,0.01895,0.00000
22.560000,0.01837,0.00000
22.570000,0.01783,0.00000
22.580000,0.01733,0.00000
22.590000,0.01687,0.00000
22.600000,0.01645,0.00000
22.610000,0.01606,0.00000
22.620000,0.01570,0.00000
22.630000,0.01536,0.00000
22.640000,0.01505,0.00000
22.650000,0.01476,0.00000
22.660000,0.01449,0.00000
22.670000,0.01424,0.00000
22.680000,0.01401,0.00000
22.690000,0.01380,0.00000
22.700000,0.01360,0.00000
22.710000,0.01341,0.00000
22.720000,0.01324,0.00000
22.730000,0.01308,0.00000
22.740000,0.01293,0.00000
22.750000,0.01279,0.00000
22.760000,0.01266,0.00000
22.770000,0.01254,0.00000
22.780000,0.01243,0.00000
22.790000,0.01233,0.00000
22.800000,0.01223,0.00000
22.810000,0.01215,0.00000
22.820000,0.01207,0.00000
22.830000,0.01199,0.00000
22.840000,0.01192,0.00000
22.850000,0.01186,0.00000
22.860000,0.01181,0.00000
22.870000,0.01175,0.00000
22.880000,0.01171,0.00000
22.890000,0.01167,0.00000
22.900000,0.01163,0.00000
22.910000,0.01160,0.00000
22.920000,0.01157,0.00000
22.930000,0.01155,0.00000
22.940000,0.01152,0.00000
22.950000,0.01151,0.00000
22.960000,0.01149,0.00000
22.970000,0.01149,0.00000
22.980000,0.01148,0.00000
22.990000,0.01148,0.00000
23.000000,0.01147,0.00000
23.010000,0.01148,0.00000
23.020000,0.01148,0.00000
23.030000,0.01149,0.00000
23.040000,0.01150,0.00000
23.050000,0.01152,0.00000
23.060000,0.01153,0.00000
23.070000,0.01155,0.00000
23.080000,0.01157,0.00000
23.090000,0.01160,0.00000
23.100000,0.01162,0.00000
23.110000,0.01165,0.00000
23.120000,0.01168,0.00000
23.130000,0.01172,0.00000
23.140000,0.01175,0.00000
23.150000,0.01179,0.00000
23.160000,0.01183,0.00000
23.170000,0.01187,0.00000
23.180000,0.01191,0.00000
23.190000,0.01196,0.00000
23.200000,0.01201,0.00000
23.210000,0.01214,0.00000
23.220000,0.01219,0.00000
23.230000,0.01225,0.00000
23.240000,0.01230,0.00000
23.250000,0.01236,0.00000
23.260000,0.01242,0.00000
23.270000,0.01249,0.00000
23.280000,0.01255,0.00000
23.290000,0.01262,0.00000
23.300000,0.01268,0.00000
23.310000,0.01275,0.00000
23.320000,0.01283,0.00000
23.330000,0.01290,0.00000
23.340000,0.01298,0.00000
23.350000,0.01306,0.00000
23.360000,0.01314,0.00000
23.370000,0.01322,0.00000
23.380000,0.01330,0.00000
23.390000,0.01339,0.00000
23.400000,0.01348,0.00000
23.410000,0.01357,0.00000
23.420000,0.01366,0.00000
23.430000,0.01376,0.00000
23.440000,0.01386,0.00000
23.450000,0.01396,0.00000
23.460000,0.01406,0.00000
23.470000,0.01416,0.00000
23.480000,0.01427,0.00000
23.490000,0.01438,0.00000
23.500000,0.01449,0.00000
23.510000,0.01460,0.00000
23.520000,0.01472,0.00000
23.530000,0.01484,0.00000
23.540000,0.01496,0.00000
23.550000,0.01508,0.00000
23.560000,0.01521,0.00000
23.570000,0.01534,0.00000
23.580000,0.01547,0.00000
23.590000,0.01560,0.00000
23.600000,0.01574,0.00000
23.610000,0.01588,0.00000
23.620000,0.01602,0.00000
23.630000,0.01617,0.00000
23.640000,0.01632,0.00000
23.650000,0.01647,0.00000
23.660000,0.01663,0.00000
23.670000,0.01679,0.00000
23.680000,0.01695,0.00000
23.690000,0.01711,0.00000
23.700000,0.01728,0.00000
23.710000,0.01746,0.00000
23.720000,0.01763,0.00000
23.730000,0.01781,0.00000
23.740000,0.01800,0.00000
23.750000,0.01819,0.00000
23.760000,0.01838,0.00000
23.770000,0.01857,0.00000
23.780000,0.01877,0.00000
23.790000,0.01898,0.00000
23.800000,0.01919,0.00000
23.810000,0.01940,0.00000
23.820000,0.01962,0.00000
23.830000,0.01985,0.00000
23.840000,0.02007,0.00000
23.850000,0.02031,0.00000
23.860000,0.02055,0.00000
23.870000,0.02079,0.00000
23.880000,0.02104,0.00000
23.890000,0.02130,0.00000
23.900000,0.02156,0.00000
23.910000,0.02183,0.00000
23.920000,0.02210,0.00000
23.930000,0.02238,0.00000
23.940000,0.02267,0.00000
23.950000,0.02297,0.00000
23.960000,0.02327,0.00000
23.970000,0.02358,0.00000
23.980000,0.02389,0.00000
23.990000,0.02422,0.00000
24.000000,0.02455,0.00000
24.010000,0.02489,0.00000
24.020000,0.02524,0.00000
24.030000,0.02560,0.00000
24.040000,0.02596,0.00000
24.050000,0.02634,0.00000
24.060000,0.02673,0.00000
24.070000,0.02713,0.00000
24.080000,0.02753,0.00000
24.090000,0.02795,0.00000
24.100000,0.02838,0.00000
24.110000,0.02882,0.00000
24.120000,0.02928,0.00000
24.130000,0.02974,0.00000
24.140000,0.03022,0.00000
24.150000,0.03072,0.00000
24.160000,0.03122,0.00000
24.170000,0.03174,0.00000
24.180000,0.03228,0.00000
24.190000,0.03284,0.00000
24.200000,0.03340,0.00000
24.210000,0.03399,0.00000
24.220000,0.03460,0.00000
24.230000,0.03522,0.00000
24.240000,0.03586,0.00000
24.250000,0.03653,0.00000
24.260000,0.03721,0.00000
24.270000,0.03792,0.00000
24.280000,0.03864,0.00000
24.290000,0.03940,0.00000
24.300000,0.04018,0.00000
24.310000,0.04098,0.00000
24.320000,0.04181,0.00000
24.330000,0.04267,0.00000
24.340000,0.04356,0.00000
24.350000,0.04449,0.00000
24.360000,0.04544,0.00000
24.370000,0.04643,0.00000
24.380000,0.04746,0.00000
24.390000,0.04852,0.00000
24.400000,0.04963,0.00000
24.410000,0.05078,0.00000
24.420000,0.05197,0.00000
24.430000,0.05321,0.00000
24.440000,0.05450,0.00000
24.450000,0.05584,0.00000
24.460000,0.05724,0.00000
24.470000,0.05869,0.00000
24.480000,0.06021,0.00000
24.490000,0.06179,0.00000
24.500000,0.06344,0.00000
24.510000,0.06516,0.00000
24.520000,0.06696,0.00000
24.530000,0.06885,0.00000
24.540000,0.07082,0.00000
24.550000,0.07288,0.00000
24.560000,0.07505,0.00000
24.570000,0.07732,0.00000
24.580000,0.07970,0.00000
24.590000,0.08220,0.00000
24.600000,0.08484,0.00000
24.610000,0.08761,0.00000
24.620000,0.09053,0.00000
24.630000,0.09361,0.00000
24.640000,0.09686,0.00000
24.650000,0.10029,0.00000
24.660000,0.10392,0.00000
24.670000,0.10777,0.00000
24.680000,0.11185,0.00000
24.690000,0.11618,0.00000
24.700000,0.12078,0.00000
24.710000,0.12568,0.00000
24.720000,0.13090,0.00000
24.730000,0.13647,0.00000
24.740000,0.14243,0.00000
24.750000,0.14880,0.00000
24.760000,0.15564,0.00000
24.770000,0.16298,0.00000
24.780000,0.17088,0.00000
24.790000,0.17940,0.00000
24.800000,0.18860,0.00000
24.810000,0.19857,0.00000
24.820000,0.20938,0.00000
24.830000,0.22113,0.00000
24.840000,0.23394,0.00000
24.850000,0.24795,0.00000
24.860000,0.26329,0.00000
24.870000,0.28016,0.00000
24.880000,0.29877,0.00000
24.890000,0.31935,0.00000
24.900000,0.34220,0.00000
24.910000,0.36767,0.00000
24.920000,0.39618,0.00000
24.930000,0.42822,0.00000
24.940000,0.46442,0.00000
24.950000,0.50551,0.00000
24.960000,0.55243,0.00000
24.970000,0.60634,0.00000
24.980000,0.66868,0.00000
24.990000,0.74132,0.00000
25.000000,0.82666,0.00000
25.010000,0.92781,0.00000
25.020000,1.04894,0.00000
25.030000,1.19564,0.00000
25.040000,1.37562,0.00000
25.050000,1.59965,0.00000
25.060000,1.88326,0.00000
25.070000,2.24930,0.00000
25.080000,2.73260,0.00000
25.090000,3.38821,0.00000
25.100000,4.30904,0.00000
25.110000,5.67805,0.00000
25.120000,7.96263,0.00000
25.130000,12.50546,0.00000
25.140000,22.46473,0.00000
25.150000,42.38960,0.00000
25.160000,73.26175,0.00000
25.170000,100.00000,0.00000
25.180000,91.61560,0.00000
25.190000,59.56239,0.00000
25.200000,32.66273,0.00000
25.210000,17.35000,0.00000
25.220000,10.14779,0.00000
25.230000,6.80102,0.00000
25.240000,4.99181,0.00000
25.250000,3.84521,0.00000
25.260000,3.05302,0.00000
25.270000,2.48071,0.00000
25.280000,2.05431,0.00000
25.290000,1.72856,0.00000
25.300000,1.47437,0.00000
25.310000,1.27236,0.00000
25.320000,1.10928,0.00000
25.330000,0.97580,0.00000
25.340000,0.86520,0.00000
25.350000,0.77258,0.00000
25.360000,0.69427,0.00000
25.370000,0.62749,0.00000
25.380000,0.57009,0.00000
25.390000,0.52041,0.00000
25.400000,0.47715,0.00000
25.410000,0.43925,0.00000
25.420000,0.40587,0.00000
25.430000,0.37633,0.00000
25.440000,0.35007,0.00000
25.450000,0.32664,0.00000
25.460000,0.30565,0.00000
25.470000,0.28678,0.00000
25.480000,0.26977,0.00000
25.490000,0.25438,0.00000
25.500000,0.24042,0.00000
25.510000,0.22774,0.00000
25.520000,0.21618,0.00000
25.530000,0.20563,0.00000
25.540000,0.19599,0.00000
25.550000,0.18715,0.00000
25.560000,0.17905,0.00000
25.570000,0.17161,0.00000
25.580000,0.16478,0.00000
25.590000,0.15850,0.00000
25.600000,0.15272,0.00000
25.610000,0.14741,0.00000
25.620000,0.14254,0.00000
25.630000,0.13806,0.00000
25.640000,0.13397,0.00000
25.650000,0.13022,0.00000
25.660000,0.12682,0.00000
25.670000,0.12374,0.00000
25.680000,0.12097,0.00000
25.690000,0.11851,0.00000
25.700000,0.11636,0.00000
25.710000,0.11452,0.00000
25.720000,0.11299,0.00000
25.730000,0.11180,0.00000
25.740000,0.11096,0.00000
25.750000,0.11052,0.00000
25.760000,0.11052,0.00000
25.770000,0.11102,0.00000
25.780000,0.11213,0.00000
25.790000,0.11398,0.00000
25.800000,0.11675,0.00000
25.810000,0.12071,0.00000
25.820000,0.12627,0.00000
25.830000,0.13403,0.00000
25.840000,0.14493,0.00000
25.850000,0.16053,0.00000
25.860000,0.18372,0.00000
25.870000,0.22130,0.00000
25.880000,0.29245,0.00000
25.890000,0.44561,0.00000
25.900000,0.76343,0.00000
25.910000,1.30225,0.00000
25.920000,1.90708,0.00000
25.930000,2.00424,0.00000
25.940000,1.45981,0.00000
25.950000,0.87424,0.00000
25.960000,0.50250,0.00000
25.970000,0.31658,0.00000
25.980000,0.23074,0.00000
25.990000,0.18702,0.00000
26.000000,0.16074,0.00000
26.010000,0.14315,0.00000
26.020000,0.13086,0.00000
26.030000,0.12193,0.00000
26.040000,0.11535,0.00000
26.050000,0.11048,0.00000
26.060000,0.10686,0.00000
26.070000,0.10419,0.00000
26.080000,0.10226,0.00000
26.090000,0.10094,0.00000
26.100000,0.10011,0.00000
26.110000,0.09970,0.00000
26.120000,0.09965,0.00000
26.130000,0.09991,0.00000
26.140000,0.10047,0.00000
26.150000,0.10129,0.00000
26.160000,0.10237,0.00000
26.170000,0.10369,0.00000
26.180000,0.10524,0.00000
26.190000,0.10703,0.00000
26.200000,0.10906,0.00000
26.210000,0.11132,0.00000
26.220000,0.11383,0.00000
26.230000,0.11660,0.00000
26.240000,0.11964,0.00000
26.250000,0.12296,0.00000
26.260000,0.12659,0.00000
26.270000,0.13053,0.00000
26.280000,0.13482,0.00000
26.290000,0.13949,0.00000
26.300000,0.14456,0.00000
26.310000,0.15006,0.00000
26.320000,0.15605,0.00000
26.330000,0.16256,0.00000
26.340000,0.16965,0.00000
26.350000,0.17747,0.00000
26.360000,0.18591,0.00000
26.370000,0.19514,0.00000
26.380000,0.20525,0.00000
26.390000,0.21635,0.00000
26.400000,0.22856,0.00000
26.410000,0.24203,0.00000
26.420000,0.25692,0.00000
26.430000,0.27344,0.00000
26.440000,0.29182,0.00000
26.450000,0.31235,0.00000
26.460000,0.33535,0.00000
26.470000,0.36124,0.00000
26.480000,0.39051,0.00000
26.490000,0.42377,0.00000
26.500000,0.46176,0.00000
26.510000,0.50541,0.00000
26.520000,0.55588,0.00000
26.530000,0.61468,0.00000
26.540000,0.68370,0.00000
26.550000,0.76545,0.00000
26.560000,0.86322,0.00000
26.570000,0.98145,0.00000
26.580000,1.12622,0.00000
26.590000,1.30601,0.00000
26.600000,1.53296,0.00000
26.610000,1.82486,0.00000
26.620000,2.20864,0.00000
26.630000,2.72654,0.00000
26.640000,3.44918,0.00000
26.650000,4.51305,0.00000
26.660000,6.25438,0.00000
26.670000,9.60627,0.00000
26.680000,16.74702,0.00000
26.690000,30.94974,0.00000
26.700000,53.56684,0.00000
26.710000,75.83153,0.00000
26.720000,74.41258,0.00000
26.730000,51.21166,0.00000
26.740000,29.22518,0.00000
26.750000,15.79325,0.00000
26.760000,9.13417,0.00000
26.770000,6.00226,0.00000
26.780000,4.35240,0.00000
26.790000,3.33249,0.00000
26.800000,2.63580,0.00000
26.810000,2.13512,0.00000
26.820000,1.76339,0.00000
26.830000,1.48023,0.00000
26.840000,1.25980,0.00000
26.850000,1.08498,0.00000
26.860000,0.94409,0.00000
26.870000,0.82892,0.00000
26.880000,0.73361,0.00000
26.890000,0.65385,0.00000
26.900000,0.58646,0.00000
26.910000,0.52901,0.00000
26.920000,0.47964,0.00000
26.930000,0.43691,0.00000
26.940000,0.39969,0.00000
26.950000,0.36706,0.00000
26.960000,0.33831,0.00000
26.970000,0.31284,0.00000
26.980000,0.29017,0.00000
26.990000,0.26992,0.00000
27.000000,0.25173,0.00000
27.010000,0.23536,0.00000
27.020000,0.22055,0.00000
27.030000,0.20713,0.00000
27.040000,0.19491,0.00000
27.050000,0.18377,0.00000
27.060000,0.17357,0.00000
27.070000,0.16422,0.00000
27.080000,0.15562,0.00000
27.090000,0.14770,0.00000
27.100000,0.14038,0.00000
27.110000,0.13360,0.00000
27.120000,0.12732,0.00000
27.130000,0.12149,0.00000
27.140000,0.11606,0.00000
27.150000,0.11100,0.00000
27.160000,0.10627,0.00000
27.170000,0.10185,0.00000
27.180000,0.09771,0.00000
27.190000,0.09382,0.00000
27.200000,0.09018,0.00000
27.210000,0.08670,0.00000
27.220000,0.08347,0.00000
27.230000,0.08043,0.00000
27.240000,0.07755,0.00000
27.250000,0.07484,0.00000
27.260000,0.07227,0.00000
27.270000,0.06984,0.00000
27.280000,0.06753,0.00000
27.290000,0.06535,0.00000
27.300000,0.06327,0.00000
27.310000,0.06130,0.00000
27.320000,0.05942,0.00000
27.330000,0.05764,0.00000
27.340000,0.05593,0.00000
27.350000,0.05431,0.00000
27.360000,0.05276,0.00000
27.370000,0.05128,0.00000
27.380000,0.04987,0.00000
27.390000,0.04852,0.00000
27.400000,0.04723,0.00000
27.410000,0.04599,0.00000
27.420000,0.04480,0.00000
27.430000,0.04367,0.00000
27.440000,0.04258,0.00000
27.450000,0.04153,0.00000
27.460000,0.04053,0.00000
27.470000,0.03956,0.00000
27.480000,0.03863,0.00000
27.490000,0.03774,0.00000
27.500000,0.03688,0.00000
27.510000,0.03606,0.00000
27.520000,0.03526,0.00000
27.530000,0.03449,0.00000
27.540000,0.03375,0.00000
27.550000,0.03304,0.00000
27.560000,0.03235,0.00000
27.570000,0.03169,0.00000
27.580000,0.03105,0.00000
27.590000,0.03043,0.00000
27.600000,0.02983,0.00000
27.610000,0.02925,0.00000
27.620000,0.02869,0.00000
27.630000,0.02815,0.00000
27.640000,0.02763,0.00000
27.650000,0.02712,0.00000
27.660000,0.02663,0.00000
27.670000,0.02616,0.00000
27.680000,0.02570,0.00000
27.690000,0.02525,0.00000
27.700000,0.02482,0.00000
27.710000,0.02440,0.00000
27.720000,0.02400,0.00000
27.730000,0.02360,0.00000
27.740000,0.02322,0.00000
27.750000,0.02285,0.00000
27.760000,0.02249,0.00000
27.770000,0.02214,0.00000
27.780000,0.02180,0.00000
27.790000,0.02148,0.00000
27.800000,0.02116,0.00000
27.810000,0.02085,0.00000
27.820000,0.02055,0.00000
27.830000,0.02025,0.00000
27.840000,0.01997,0.00000
27.850000,0.01969,0.00000
27.860000,0.01942,0.00000
27.870000,0.01916,0.00000
27.880000,0.01891,0.00000
27.890000,0.01866,0.00000
27.900000,0.01842,0.00000
27.910000,0.01819,0.00000
27.920000,0.01797,0.00000
27.930000,0.01775,0.00000
27.940000,0.01753,0.00000
27.950000,0.01732,0.00000
27.960000,0.01712,0.00000
27.970000,0.01693,0.00000
27.980000,0.01674,0.00000
27.990000,0.01655,0.00000
28.000000,0.01637,0.00000
28.010000,0.01620,0.00000
