Angle,PSD
35.9709,966
35.9862,1016
36.0016,1099
36.0169,1041
36.0322,1020
36.0476,938
36.0629,943
36.0782,888
36.0936,836
36.1089,732
36.1242,655
36.1396,582
36.1549,508
36.1702,466
36.1855,370
36.2009,311
36.2162,337
36.2315,305
36.2469,243
36.2622,229
36.2775,205
36.2929,223
36.3082,211
36.3235,174
36.3389,191
36.3542,187
36.3695,226
36.3849,198
36.4002,255
36.4155,252
36.4309,259
36.4462,310
36.4615,354
36.4769,345
36.4922,354
36.5075,307
36.5229,304
36.5382,276
36.5535,271
36.5689,254
36.5842,255
36.5995,226
36.6148,200
36.6302,152
36.6455,129
36.6608,127
36.6762,113
36.6915,85
36.7068,93
36.7222,96
36.7375,104
36.7528,84
36.7682,79
36.7835,75
36.7988,71
36.8142,66
36.8295,64
36.8448,67
36.8602,56
36.8755,67
36.8908,49
36.9062,57
36.9215,58
36.9368,74
36.9522,68
36.9675,68
36.9828,77
36.9981,82
37.0135,83
37.0288,68
37.0441,84
37.0595,72
37.0748,95
37.0901,77
37.1055,87
37.1208,72
37.1361,81
37.1515,79
37.1668,67
37.1821,60
37.1975,59
37.2128,59
37.2281,56
37.2435,54
37.2588,69
37.2741,46
37.2895,57
37.3048,53
37.3201,50
37.3355,51
37.3508,52
37.3661,44
37.3815,48
37.3968,38
37.4121,41
37.4274,39
37.4428,47
37.4581,35
37.4734,38
37.4888,36
37.5041,29
37.5194,56
37.5348,52
37.5501,48
37.5654,40
37.5808,43
37.5961,30
37.6114,38
37.6268,53
37.6421,37
37.6574,48
37.6728,38
37.6881,42
37.7034,35
37.7188,39
37.7341,47
37.7494,32
37.7648,48
37.7801,37
37.7954,28
37.8107,44
37.8261,45
37.8414,43
37.8567,33
37.8721,44
37.8874,45
37.9027,42
37.9181,37
37.9334,38
37.9487,50
37.9641,47
37.9794,47
37.9947,65
38.0101,48
38.0254,61
38.0407,67
38.0561,72
38.0714,58
38.0867,57
38.1021,53
38.1174,59
38.1327,61
38.1481,49
38.1634,48
38.1787,44
38.1941,49
38.2094,53
38.2247,46
38.24,47
38.2554,38
38.2707,45
38.286,39
38.3014,39
38.3167,34
38.332,38
38.3474,31
38.3627,29
38.378,40
38.3934,36
38.4087,33
38.424,35
38.4394,27
38.4547,37
38.47,37
38.4854,26
38.5007,35
38.516,48
38.5314,30
38.5467,33
38.562,40
38.5774,47
38.5927,35
38.608,43
38.6233,35
38.6387,48
38.654,46
38.6693,41
38.6847,56
38.7,72
38.7153,54
38.7307,65
38.746,80
38.7613,75
38.7767,73
38.792,58
38.8073,65
38.8227,61
38.838,62
38.8533,62
38.8687,48
38.884,39
38.8993,44
38.9147,49
38.93,38
38.9453,31
38.9607,31
38.976,48
38.9913,40
39.0067,27
39.022,37
39.0373,28
39.0526,34
39.068,37
39.0833,33
39.0986,22
39.114,39
39.1293,30
39.1446,26
39.16,33
39.1753,37
39.1906,27
39.206,35
39.2213,22
39.2366,32
39.252,39
39.2673,41
39.2826,33
39.298,26
39.3133,33
39.3286,29
39.344,28
39.3593,29
39.3746,34
39.39,20
39.4053,22
39.4206,36
39.4359,27
39.4513,35
39.4666,28
39.4819,27
39.4973,27
39.5126,32
39.5279,41
39.5433,43
39.5586,31
39.5739,32
39.5893,29
39.6046,27
39.6199,37
39.6353,37
39.6506,35
39.6659,45
39.6813,40
39.6966,45
39.7119,30
39.7273,34
39.7426,41
39.7579,37
39.7733,33
39.7886,41
39.8039,39
39.8193,34
39.8346,37
39.8499,33
39.8652,39
39.8806,33
39.8959,26
39.9112,45
39.9266,29
39.9419,30
39.9572,33
39.9726,37
39.9879,45
40.0032,28
40.0186,24
40.0339,26
40.0492,34
40.0646,26
40.0799,21
40.0952,29
40.1106,29
40.1259,22
40.1412,17
40.1566,26
40.1719,30
40.1872,37
40.2026,21
40.2179,35
40.2332,26
40.2485,26
40.2639,26
40.2792,32
40.2945,27
40.3099,28
40.3252,30
40.3405,27
40.3559,31
40.3712,33
40.3865,32
40.4019,26
40.4172,29
40.4325,29
40.4479,27
40.4632,32
40.4785,26
40.4939,26
40.5092,45
40.5245,33
40.5399,42
40.5552,35
40.5705,36
40.5859,38
40.6012,45
40.6165,37
40.6319,41
40.6472,31
40.6625,32
40.6778,32
40.6932,31
40.7085,39
40.7238,50
40.7392,29
40.7545,34
40.7698,27
40.7852,45
40.8005,47
40.8158,30
40.8312,45
40.8465,33
40.8618,33
40.8772,20
40.8925,24
40.9078,39
40.9232,38
40.9385,34
40.9538,37
40.9692,27
40.9845,34
40.9998,27
41.0152,35
41.0305,29
41.0458,29
41.0611,37
41.0765,41
41.0918,24
41.1071,32
41.1225,32
41.1378,33
41.1531,35
41.1685,31
41.1838,32
41.1991,31
41.2145,33
41.2298,29
41.2451,33
41.2605,36
41.2758,37
41.2911,36
41.3065,30
41.3218,42
41.3371,32
41.3525,29
41.3678,45
41.3831,38
41.3985,36
41.4138,30
41.4291,37
41.4445,46
41.4598,31
41.4751,45
41.4904,42
41.5058,52
41.5211,52
41.5364,60
41.5518,51
41.5671,44
41.5824,61
41.5978,64
41.6131,63
41.6284,57
41.6438,54
41.6591,50
41.6744,49
41.6898,60
41.7051,60
41.7204,54
41.7358,42
41.7511,50
41.7664,44
41.7818,64
41.7971,48
41.8124,49
41.8278,44
41.8431,47
41.8584,54
41.8738,54
41.8891,42
41.9044,70
41.9197,66
41.9351,62
41.9504,59
41.9657,70
41.9811,66
41.9964,72
42.0117,81
42.0271,68
42.0424,55
42.0577,78
42.0731,62
42.0884,55
42.1037,60
42.1191,56
42.1344,59
42.1497,63
42.1651,82
42.1804,60
42.1957,58
42.2111,50
42.2264,45
42.2417,44
42.2571,61
42.2724,48
42.2877,57
42.303,53
42.3184,40
42.3337,55
42.349,56
42.3644,62
42.3797,61
42.395,62
42.4104,69
42.4257,85
42.441,92
42.4564,86
42.4717,113
42.487,136
42.5024,158
42.5177,174
42.533,200
42.5484,170
42.5637,164
42.579,145
42.5944,144
42.6097,143
42.625,123
42.6404,111
42.6557,124
42.671,107
42.6864,112
42.7017,70
42.717,83
42.7323,90
42.7477,69
42.763,52
42.7783,62
42.7937,70
42.809,60
42.8243,68
42.8397,68
42.855,67
42.8703,62
42.8857,60
42.901,76
42.9163,99
42.9317,72
42.947,112
42.9623,129
42.9777,118
42.993,159
43.0083,145
43.0237,154
43.039,146
43.0543,128
43.0697,126
43.085,125
43.1003,130
43.1156,127
43.131,127
43.1463,124
43.1616,111
43.177,114
43.1923,84
43.2076,83
43.223,69
43.2383,81
43.2536,75
43.269,64
43.2843,68
43.2996,64
43.315,57
43.3303,73
43.3456,68
43.361,62
43.3763,51
43.3916,63
43.407,58
43.4223,74
43.4376,50
43.453,56
43.4683,70
43.4836,52
43.499,71
43.5143,73
43.5296,77
43.5449,75
43.5603,93
43.5756,93
43.5909,88
43.6063,92
43.6216,110
43.6369,116
43.6523,135
43.6676,158
43.6829,174
43.6983,193
43.7136,239
43.7289,250
43.7443,322
43.7596,347
43.7749,421
43.7903,446
43.8056,436
43.8209,382
43.8363,382
43.8516,361
43.8669,370
43.8823,345
43.8976,361
43.9129,313
43.9282,296
43.9436,280
43.9589,259
43.9742,274
43.9896,247
44.0049,246
44.0202,215
44.0356,223
44.0509,193
44.0662,184
44.0816,214
44.0969,223
44.1122,228
44.1276,280
44.1429,266
44.1582,303
44.1736,280
44.1889,323
44.2042,394
44.2196,424
44.2349,460
44.2502,533
44.2656,511
44.2809,526
44.2962,594
44.3116,568
44.3269,571
44.3422,526
44.3575,516
44.3729,523
44.3882,476
44.4035,482
44.4189,461
44.4342,450
44.4495,425
44.4649,351
44.4802,348
44.4955,305
44.5109,280
44.5262,263
44.5415,248
44.5569,233
44.5722,202
44.5875,198
44.6029,188
44.6182,176
44.6335,178
44.6489,156
44.6642,136
44.6795,116
44.6949,124
44.7102,90
44.7255,120
44.7408,109
44.7562,100
44.7715,99
44.7868,79
44.8022,82
44.8175,94
44.8328,76
44.8482,80
44.8635,71
44.8788,70
44.8942,78
44.9095,66
44.9248,72
44.9402,60
44.9555,70
44.9708,60
44.9862,49
45.0015,63
45.0168,67
45.0322,63
45.0475,60
45.0628,41
45.0782,56
45.0935,50
45.1088,36
45.1242,76
45.1395,52
45.1548,44
45.1701,68
45.1855,50
45.2008,46
45.2161,54
45.2315,49
45.2468,52
45.2621,45
45.2775,35
45.2928,45
45.3081,41
45.3235,39
45.3388,55
45.3541,40
45.3695,34
45.3848,39
45.4001,42
45.4155,41
45.4308,60
45.4461,50
45.4615,47
45.4768,43
45.4921,41
45.5075,46
45.5228,34
45.5381,41
45.5534,35
45.5688,37
45.5841,55
45.5994,34
45.6148,23
45.6301,49
45.6454,38
45.6608,47
45.6761,34
45.6914,40
45.7068,39
45.7221,33
45.7374,44
45.7528,35
45.7681,41
45.7834,38
45.7988,31
45.8141,30
45.8294,44
45.8448,40
45.8601,47
45.8754,48
45.8908,32
45.9061,31
45.9214,39
45.9368,45
45.9521,58
45.9674,39
45.9827,51
45.9981,36
46.0134,36
46.0287,37
46.0441,38
46.0594,30
46.0747,42
46.0901,43
46.1054,29
46.1207,42
46.1361,32
46.1514,40
46.1667,27
46.1821,55
46.1974,44
46.2127,41
46.2281,33
46.2434,40
46.2587,40
46.2741,44
46.2894,30
46.3047,40
46.3201,39
46.3354,42
46.3507,28
46.366,52
46.3814,40
46.3967,32
46.412,27
46.4274,45
46.4427,34
46.458,27
46.4734,31
46.4887,27
46.504,34
46.5194,28
46.5347,32
46.55,36
46.5654,26
46.5807,34
46.596,29
46.6114,31
46.6267,47
46.642,27
46.6574,38
46.6727,36
46.688,34
46.7034,38
46.7187,27
46.734,38
46.7494,33
46.7647,31
46.78,31
46.7953,37
46.8107,41
46.826,42
46.8413,31
46.8567,39
46.872,33
46.8873,36
46.9027,30
46.918,42
46.9333,37
46.9487,36
46.964,32
46.9793,41
46.9947,37
47.01,32
47.0253,41
47.0407,39
47.056,45
47.0713,37
47.0867,53
47.102,41
47.1173,46
47.1327,48
47.148,37
47.1633,50
47.1786,58
47.194,47
47.2093,42
47.2246,57
47.24,47
47.2553,67
47.2706,48
47.286,52
47.3013,50
47.3166,53
47.332,58
47.3473,54
47.3626,53
47.378,61
47.3933,58
47.4086,61
47.424,50
47.4393,53
47.4546,62
47.47,55
47.4853,63
47.5006,62
47.516,42
47.5313,54
47.5466,57
47.562,59
47.5773,59
47.5926,63
47.6079,58
47.6233,105
47.6386,78
47.6539,67
47.6693,74
47.6846,62
47.6999,80
47.7153,80
47.7306,82
47.7459,104
47.7613,81
47.7766,105
47.7919,82
47.8073,106
47.8226,83
47.8379,85
47.8533,84
47.8686,88
47.8839,92
47.8993,88
47.9146,64
47.9299,67
47.9453,65
47.9606,63
47.9759,64
47.9912,65
48.0066,60
48.0219,59
48.0372,41
48.0526,50
48.0679,43
48.0832,40
48.0986,53
48.1139,48
48.1292,43
48.1446,35
48.1599,48
48.1752,38
48.1906,44
48.2059,34
48.2212,33
48.2366,42
48.2519,42
48.2672,38
48.2826,37
48.2979,35
48.3132,41
48.3286,35
48.3439,35
48.3592,28
48.3746,32
48.3899,47
48.4052,34
48.4205,37
48.4359,25
48.4512,38
48.4665,34
48.4819,41
48.4972,36
48.5125,42
48.5279,38
48.5432,40
48.5585,33
48.5739,31
48.5892,35
48.6045,27
48.6199,33
48.6352,38
48.6505,39
48.6659,23
48.6812,37
48.6965,39
48.7119,33
48.7272,46
48.7425,43
48.7579,34
48.7732,29
48.7885,42
48.8038,39
48.8192,36
48.8345,32
48.8498,29
48.8652,33
48.8805,28
48.8958,43
48.9112,42
48.9265,31
48.9418,36
48.9572,28
48.9725,37
48.9878,38
49.0032,37
49.0185,35
49.0338,38
49.0492,34
49.0645,30
49.0798,30
49.0952,27
49.1105,28
49.1258,27
49.1412,37
49.1565,24
49.1718,46
49.1872,44
49.2025,19
49.2178,43
49.2331,34
49.2485,37
49.2638,29
49.2791,39
49.2945,37
49.3098,45
49.3251,40
49.3405,44
49.3558,57
49.3711,40
49.3865,37
49.4018,48
49.4171,34
49.4325,44
49.4478,42
49.4631,43
49.4785,43
49.4938,37
49.5091,37
49.5245,34
49.5398,49
49.5551,35
49.5705,47
49.5858,38
49.6011,35
49.6164,33
49.6318,47
49.6471,49
49.6624,38
49.6778,44
49.6931,39
49.7084,48
49.7238,39
49.7391,41
49.7544,60
49.7698,37
49.7851,53
49.8004,46
49.8158,55
49.8311,46
49.8464,52
49.8618,58
49.8771,47
49.8924,50
49.9078,45
49.9231,59
49.9384,65
49.9538,75
49.9691,90
49.9844,91
49.9998,92
50.0151,139
50.0304,158
50.0457,143
50.0611,148
50.0764,150
50.0917,159
50.1071,148
50.1224,127
50.1377,139
50.1531,125
50.1684,119
50.1837,129
50.1991,137
50.2144,123
50.2297,91
50.2451,85
50.2604,88
50.2757,82
50.2911,91
50.3064,69
50.3217,75
50.3371,64
50.3524,45
50.3677,54
50.3831,59
50.3984,49
50.4137,63
50.4291,41
50.4444,47
50.4597,51
50.475,50
50.4904,66
50.5057,55
50.521,57
50.5364,55
50.5517,63
50.567,44
50.5824,53
50.5977,46
50.613,61
50.6284,55
50.6437,65
50.659,63
50.6744,49
50.6897,67
50.705,51
50.7204,64
50.7357,32
50.751,60
50.7664,64
50.7817,62
50.797,72
50.8124,77
50.8277,72
50.843,51
50.8583,79
50.8737,74
50.889,74
50.9043,78
50.9197,89
50.935,104
50.9503,85
50.9657,89
50.981,133
50.9963,123
51.0117,112
51.027,162
51.0423,153
51.0577,184
51.073,188
51.0883,213
51.1037,256
51.119,274
51.1343,310
51.1497,325
51.165,412
51.1803,409
51.1957,431
51.211,393
51.2263,402
51.2417,382
51.257,374
51.2723,349
51.2876,339
51.303,345
51.3183,343
51.3336,317
51.349,312
51.3643,265
51.3796,233
51.395,227
51.4103,239
51.4256,181
51.441,175
51.4563,178
51.4716,152
51.487,155
51.5023,163
51.5176,151
51.533,169
51.5483,166
51.5636,141
51.579,129
51.5943,161
51.6096,174
51.625,167
51.6403,160
51.6556,166
51.6709,155
51.6863,163
51.7016,176
51.7169,193
51.7323,192
51.7476,197
51.7629,198
51.7783,192
51.7936,207
51.8089,221
51.8243,205
51.8396,219
51.8549,221
51.8703,185
51.8856,171
51.9009,194
51.9163,194
51.9316,180
51.9469,185
51.9623,189
51.9776,168
51.9929,186
52.0083,166
52.0236,160
52.0389,184
52.0543,135
52.0696,199
52.0849,180
52.1002,153
52.1156,193
52.1309,177
52.1462,184
52.1616,170
52.1769,169
52.1922,140
52.2076,153
52.2229,130
52.2382,133
52.2536,125
52.2689,128
52.2842,119
52.2996,121
52.3149,112
52.3302,115
52.3456,85
52.3609,100
52.3762,85
52.3916,64
52.4069,84
52.4222,78
52.4376,76
52.4529,54
52.4682,68
52.4835,68
52.4989,57
52.5142,57
52.5295,53
52.5449,48
52.5602,62
52.5755,66
52.5909,60
52.6062,69
52.6215,41
52.6369,59
52.6522,59
52.6675,51
52.6829,47
52.6982,43
52.7135,52
52.7289,39
52.7442,49
52.7595,56
52.7749,44
52.7902,53
52.8055,45
52.8209,41
52.8362,51
52.8515,39
52.8669,52
52.8822,44
52.8975,46
52.9128,48
52.9282,44
52.9435,44
52.9588,42
52.9742,48
52.9895,39
53.0048,32
53.0202,48
53.0355,59
53.0508,37
53.0662,43
53.0815,53
53.0968,48
53.1122,45
53.1275,43
53.1428,28
53.1582,36
53.1735,49
53.1888,45
53.2042,54
53.2195,60
53.2348,37
53.2502,57
53.2655,34
53.2808,39
53.2961,44
53.3115,35
53.3268,47
53.3421,27
53.3575,49
53.3728,45
53.3881,41
53.4035,46
53.4188,50
53.4341,47
53.4495,37
53.4648,34
53.4801,39
53.4955,47
53.5108,47
53.5261,43
53.5415,32
53.5568,44
53.5721,36
53.5875,39
53.6028,36
53.6181,38
53.6335,42
53.6488,45
53.6641,25
53.6795,40
53.6948,43
53.7101,25
53.7254,46
53.7408,34
53.7561,36
53.7714,44
53.7868,44
53.8021,39
53.8174,38
53.8328,38
53.8481,34
53.8634,35
53.8788,32
53.8941,30
53.9094,43
53.9248,33
53.9401,34
53.9554,43
53.9708,32
53.9861,35
54.0014,36
54.0168,39
54.0321,38
54.0474,49
54.0628,30
54.0781,42
54.0934,39
54.1087,38
54.1241,30
54.1394,37
54.1547,40
54.1701,32
54.1854,40
54.2007,33
54.2161,36
54.2314,41
54.2467,29
54.2621,37
54.2774,22
54.2927,40
54.3081,23
54.3234,42
54.3387,41
54.3541,41
54.3694,27
54.3847,26
54.4001,26
54.4154,26
54.4307,33
54.4461,38
54.4614,37
54.4767,26
54.4921,30
54.5074,44
54.5227,31
54.538,26
54.5534,38
54.5687,40
54.584,24
54.5994,35
54.6147,31
54.63,44
54.6454,34
54.6607,50
54.676,34
54.6914,29
54.7067,35
54.722,42
54.7374,24
54.7527,36
54.768,37
54.7834,35
54.7987,35
54.814,38
54.8294,30
54.8447,31
54.86,33
54.8754,33
54.8907,18
54.906,42
54.9213,22
54.9367,26
54.952,41
54.9673,32
54.9827,27
54.998,27
55.0133,35
55.0287,31
55.044,36
55.0593,44
55.0747,33
55.09,44
55.1053,42
55.1207,42
55.136,35
55.1513,41
55.1667,39
55.182,46
55.1973,30
55.2127,34
55.228,42
55.2433,40
55.2587,41
55.274,35
55.2893,46
55.3047,46
55.32,43
55.3353,45
55.3506,32
55.366,42
55.3813,36
55.3966,36
55.412,39
55.4273,42
55.4426,27
55.458,35
55.4733,29
55.4886,47
55.504,32
55.5193,27
55.5346,42
55.55,31
55.5653,37
55.5806,33
55.596,37
55.6113,36
55.6266,30
55.642,32
55.6573,32
55.6726,36
55.688,44
55.7033,36
55.7186,33
55.7339,42
55.7493,34
55.7646,26
55.7799,48
55.7953,37
55.8106,32
55.8259,43
55.8413,39
55.8566,37
55.8719,40
55.8873,28
55.9026,40
55.9179,38
55.9333,37
55.9486,34
55.9639,23
55.9793,35
55.9946,46
56.0099,39
56.0253,40
56.0406,37
56.0559,38
56.0713,40
56.0866,37
56.1019,29
56.1173,38
56.1326,48
56.1479,39
56.1632,41
56.1786,44
56.1939,39
56.2092,48
56.2246,42
56.2399,35
56.2552,37
56.2706,44
56.2859,30
56.3012,38
56.3166,30
56.3319,41
56.3472,47
56.3626,60
56.3779,42
56.3932,45
56.4086,52
56.4239,42
56.4392,61
56.4546,28
56.4699,46
56.4852,43
56.5006,46
56.5159,53
56.5312,49
56.5465,46
56.5619,54
56.5772,71
56.5925,52
56.6079,52
56.6232,64
56.6385,77
56.6539,66
56.6692,66
56.6845,70
56.6999,82
56.7152,85
56.7305,74
56.7459,86
56.7612,115
56.7765,104
56.7919,121
56.8072,120
56.8225,144
56.8379,133
56.8532,154
56.8685,147
56.8839,125
56.8992,169
56.9145,142
56.9299,146
56.9452,155
56.9605,142
56.9758,110
56.9912,116
57.0065,132
57.0218,136
57.0372,126
57.0525,105
57.0678,112
57.0832,98
57.0985,120
57.1138,112
57.1292,92
57.1445,119
57.1598,95
57.1752,102
57.1905,112
57.2058,114
57.2212,109
57.2365,111
57.2518,114
57.2672,116
57.2825,116
57.2978,116
57.3132,109
57.3285,88
57.3438,89
57.3591,118
57.3745,90
57.3898,89
57.4051,74
57.4205,79
57.4358,82
57.4511,68
57.4665,68
57.4818,69
57.4971,66
57.5125,64
57.5278,60
57.5431,61
57.5585,56
57.5738,62
57.5891,48
57.6045,46
57.6198,54
57.6351,60
57.6505,59
57.6658,59
57.6811,63
57.6965,63
57.7118,54
57.7271,64
57.7425,53
57.7578,62
57.7731,57
57.7884,53
57.8038,56
57.8191,53
57.8344,74
57.8498,59
57.8651,72
57.8804,50
57.8958,54
57.9111,56
57.9264,72
57.9418,63
57.9571,75
57.9724,64
57.9878,69
58.0031,93
58.0184,77
58.0338,75
58.0491,85
58.0644,87
58.0798,76
58.0951,74
58.1104,91
58.1258,115
58.1411,104
58.1564,115
58.1718,119
58.1871,127
58.2024,133
58.2177,174
58.2331,155
58.2484,159
58.2637,168
58.2791,167
58.2944,201
58.3097,193
58.3251,214
58.3404,194
58.3557,208
58.3711,222
58.3864,207
58.4017,220
58.4171,235
58.4324,219
58.4477,209
58.4631,181
58.4784,169
58.4937,190
58.5091,198
58.5244,168
58.5397,175
58.5551,144
58.5704,161
58.5857,141
58.601,134
58.6164,137
58.6317,126
58.647,122
58.6624,104
58.6777,116
58.693,90
58.7084,103
58.7237,100
58.739,66
58.7544,92
58.7697,90
58.785,86
58.8004,90
58.8157,77
58.831,67
58.8464,66
58.8617,74
58.877,64
58.8924,72
58.9077,79
58.923,63
58.9384,48
58.9537,59
58.969,47
58.9844,65
58.9997,52
59.015,61
59.0303,50
59.0457,44
59.061,66
59.0763,59
59.0917,50
59.107,46
59.1223,46
59.1377,57
59.153,47
59.1683,48
59.1837,51
59.199,49
59.2143,51
59.2297,44
59.245,51
59.2603,47
59.2757,39
59.291,51
59.3063,59
59.3217,43
59.337,44
59.3523,41
59.3677,42
59.383,46
59.3983,46
59.4136,40
59.429,47
59.4443,48
59.4596,49
59.475,32
59.4903,38
59.5056,43
59.521,43
59.5363,49
59.5516,34
59.567,50
59.5823,46
59.5976,52
59.613,40
59.6283,46
59.6436,51
59.659,43
59.6743,52
59.6896,49
59.705,40
59.7203,56
59.7356,39
59.751,41
59.7663,46
59.7816,48
59.797,36
59.8123,47
59.8276,53
59.8429,45
59.8583,46
59.8736,52
59.8889,43
59.9043,42
59.9196,39
59.9349,47
59.9503,55
59.9656,49
59.9809,43
59.9963,45
60.0116,49
60.0269,47
60.0423,55
60.0576,58
60.0729,53
60.0883,59
60.1036,44
60.1189,55
60.1343,47
60.1496,49
60.1649,49
60.1803,48
60.1956,55
60.2109,54
60.2262,52
60.2416,58
60.2569,51
60.2722,51
60.2876,49
60.3029,50
60.3182,53
60.3336,49
60.3489,65
60.3642,55
60.3796,53
60.3949,48
60.4102,61
60.4256,49
60.4409,51
60.4562,50
60.4716,61
60.4869,47
60.5022,46
60.5176,57
60.5329,58
60.5482,47
60.5636,55
60.5789,43
60.5942,36
60.6096,42
60.6249,44
60.6402,43
60.6555,44
60.6709,43
60.6862,35
60.7015,35
60.7169,40
60.7322,41
60.7475,51
60.7629,51
60.7782,36
60.7935,43
60.8089,34
60.8242,39
60.8395,48
60.8549,57
60.8702,42
60.8855,35
60.9009,38
60.9162,46
60.9315,52
60.9469,39
60.9622,46
60.9775,40
60.9929,40
61.0082,56
61.0235,54
61.0388,49
61.0542,48
61.0695,60
61.0848,51
61.1002,39
61.1155,71
61.1308,68
61.1462,43
61.1615,65
61.1768,61
61.1922,61
61.2075,59
61.2228,49
61.2382,67
61.2535,64
61.2688,68
61.2842,62
61.2995,56
61.3148,58
61.3302,66
61.3455,65
61.3608,50
61.3762,53
61.3915,58
61.4068,49
61.4222,66
61.4375,74
61.4528,65
61.4681,62
61.4835,67
61.4988,70
61.5141,56
61.5295,57
61.5448,62
61.5601,81
61.5755,65
61.5908,63
61.6061,75
61.6215,70
61.6368,73
61.6521,85
61.6675,59
61.6828,55
61.6981,67
61.7135,65
61.7288,60
61.7441,72
61.7595,49
61.7748,67
61.7901,69
61.8055,70
61.8208,63
61.8361,48
61.8514,63
61.8668,61
61.8821,52
61.8974,49
61.9128,47
61.9281,41
61.9434,36
61.9588,47
61.9741,39
61.9894,59
62.0048,47
62.0201,47
62.0354,56
62.0508,44
62.0661,49
62.0814,58
62.0968,50
62.1121,45
62.1274,47
62.1428,46
62.1581,34
62.1734,52
62.1888,38
62.2041,48
62.2194,45
62.2348,54
62.2501,48
62.2654,54
62.2807,49
62.2961,37
62.3114,36
62.3267,49
62.3421,44
62.3574,54
62.3727,53
62.3881,59
62.4034,57
62.4187,60
62.4341,61
62.4494,49
62.4647,75
62.4801,58
62.4954,61
62.5107,65
62.5261,54
62.5414,63
62.5567,70
62.5721,78
62.5874,79
62.6027,74
62.6181,92
62.6334,91
62.6487,92
62.664,86
62.6794,110
62.6947,121
62.71,92
62.7254,89
62.7407,96
62.756,96
62.7714,82
62.7867,80
62.802,80
62.8174,97
62.8327,102
62.848,103
62.8634,96
62.8787,90
62.894,96
62.9094,105
62.9247,92
62.94,93
62.9554,79
62.9707,86
62.986,74
63.0014,93
63.0167,87
63.032,76
63.0474,103
63.0627,114
63.078,101
63.0933,105
63.1087,101
63.124,98
63.1393,94
63.1547,97
63.17,107
63.1853,86
63.2007,94
63.216,75
63.2313,103
63.2467,97
63.262,83
63.2773,93
63.2927,80
63.308,94
63.3233,71
63.3387,92
63.354,78
63.3693,70
63.3847,70
63.4,57
63.4153,65
63.4307,54
63.446,74
63.4613,58
63.4766,49
63.492,43
63.5073,59
63.5226,54
63.538,52
63.5533,68
63.5686,46
63.584,62
63.5993,53
63.6146,62
63.63,56
63.6453,69
63.6606,57
63.676,59
63.6913,75
63.7066,57
63.722,57
63.7373,55
63.7526,70
63.768,72
63.7833,62
63.7986,81
63.814,76
63.8293,75
63.8446,75
63.86,71
63.8753,78
63.8906,97
63.9059,108
63.9213,99
63.9366,101
63.9519,106
63.9673,112
63.9826,150
63.9979,171
64.0133,163
64.0286,188
64.0439,165
64.0593,155
64.0746,154
64.0899,191
64.1053,168
64.1206,182
64.1359,151
64.1513,179
64.1666,205
64.1819,143
64.1973,153
64.2126,150
64.2279,166
64.2433,180
64.2586,171
64.2739,134
64.2892,129
64.3046,137
64.3199,122
64.3352,119
64.3506,145
64.3659,112
64.3812,93
64.3966,102
64.4119,90
64.4272,101
64.4426,106
64.4579,96
64.4732,96
64.4886,93
64.5039,89
64.5192,86
64.5346,94
64.5499,83
64.5652,80
64.5806,88
64.5959,87
64.6112,94
64.6266,97
64.6419,97
64.6572,86
64.6726,92
64.6879,94
64.7032,87
64.7185,97
64.7339,106
64.7492,112
64.7645,127
64.7799,151
64.7952,127
64.8105,163
64.8259,155
64.8412,178
64.8565,190
64.8719,164
64.8872,166
64.9025,147
64.9179,140
64.9332,118
64.9485,141
64.9639,121
64.9792,127
64.9945,125
65.0099,139
65.0252,120
65.0405,121
65.0559,114
65.0712,105
65.0865,94
65.1018,91
65.1172,92
65.1325,72
65.1478,73
65.1632,66
65.1785,67
65.1938,69
65.2092,52
65.2245,61
65.2398,60
65.2552,59
65.2705,65
65.2858,58
65.3012,47
65.3165,56
65.3318,57
65.3472,42
65.3625,50
65.3778,36
65.3932,54
65.4085,41
65.4238,45
65.4392,58
65.4545,46
65.4698,47
65.4852,40
65.5005,37
65.5158,37
65.5311,44
65.5465,40
65.5618,46
65.5771,35
65.5925,51
65.6078,37
65.6231,33
65.6385,39
65.6538,49
65.6691,51
65.6845,48
65.6998,43
65.7151,41
65.7305,37
65.7458,46
65.7611,42
65.7765,35
65.7918,51
65.8071,42
65.8225,48
65.8378,42
65.8531,55
65.8685,37
65.8838,52
65.8991,41
65.9144,38
65.9298,48
65.9451,46
65.9604,34
65.9758,47
65.9911,35
66.0064,31
66.0218,48
66.0371,44
66.0524,34
66.0678,42
66.0831,41
66.0984,44
66.1138,43
66.1291,43
66.1444,40
66.1598,36
66.1751,41
66.1904,49
66.2058,41
66.2211,46
66.2364,35
66.2518,41
66.2671,36
66.2824,39
66.2978,29
66.3131,32
66.3284,35
66.3437,39
66.3591,39
66.3744,31
66.3897,39
66.4051,48
66.4204,41
66.4357,47
66.4511,46
66.4664,33
66.4817,35
66.4971,50
66.5124,33
66.5277,29
66.5431,27
66.5584,34
66.5737,35
66.5891,45
66.6044,29
66.6197,35
66.6351,27
66.6504,35
66.6657,46
66.6811,40
66.6964,34
66.7117,26
66.7271,34
66.7424,40
66.7577,39
66.773,45
66.7884,35
66.8037,26
66.819,31
66.8344,39
66.8497,31
66.865,31
66.8804,39
66.8957,40
66.911,36
66.9264,38
66.9417,30
66.957,29
66.9724,42
66.9877,39
67.003,45
