,time,temp,z_Ba_layer0,z_S_layer0,z_diff_layer0,z_Ba_layer1,z_S_layer1,z_diff_layer1
77,77,387.5477386934673,1.216460915501904,0.905813085500024,0.3106478300018799,5.639572347825001,5.946124218375001,-0.3065518705499999
78,78,392.5678391959799,1.2151148667480962,0.9068165784500255,0.3082982882980707,5.639224445848097,5.945780597575,-0.30655615172690354
79,79,397.58793969849245,1.2150473111038078,0.9075492007750244,0.3074981103287834,5.639170862525,5.944607062125,-0.3054361995999999
80,80,402.608040201005,1.2156255246,0.9091638212250251,0.3064617033749749,5.640272504376904,5.945478746875,-0.30520624249809547
81,81,407.62814070351754,1.215838567525,0.9108427153250246,0.3049958521999755,5.6408400802576155,5.946747103150001,-0.30590702289238525
82,82,412.6482412060301,1.2148696707980964,0.9084491274750234,0.306420543323073,5.639673309332616,5.944465313125001,-0.304792003792385
83,83,417.6683417085427,1.213272151251904,0.9084839029000245,0.30478824835187956,5.639451804557616,5.944613309325,-0.30516150476738346
84,84,422.68844221105525,1.2132573948519039,0.9085055383250245,0.3047518565268794,5.638664534298096,5.94409066645,-0.3054261321519043
85,85,427.7085427135678,1.2139930614576155,0.9091557777750243,0.3048372836825912,5.6388398137,5.943919195225,-0.30507938152500014
86,86,432.7286432160804,1.2136853233538079,0.9112746867250245,0.3024106366287833,5.639120651076905,5.945953776450001,-0.30683312537309515
87,87,437.74874371859295,1.213396566726904,0.9103574795750241,0.3030390871518799,5.639384157105712,5.945206114100001,-0.30582195699428905
88,88,442.7688442211055,1.2133491829038077,0.9104252944500248,0.3029238884537828,5.639456702928808,5.94413894375,-0.304682240821192
89,89,447.78894472361804,1.2135100746788077,0.9111378161000248,0.3023722585787829,5.640406094575001,5.944411983175001,-0.3040058885999999
90,90,452.8090452261306,1.213064659775,0.9113912393750252,0.3016734203999749,5.640626113803808,5.944589464650001,-0.3039633508461925
91,91,457.8291457286432,1.2140640040961923,0.9126128608000242,0.30145114329616807,5.643417103578809,5.945998458875,-0.3025813552961907
92,92,462.84924623115575,1.2112582390211923,0.910974779475024,0.3002834595461683,5.641601282978808,5.94521456855,-0.30361328557119194
93,93,467.8693467336683,1.213188077448096,0.9102596160250264,0.30292846142306973,5.642030682401903,5.94555264625,-0.30352196384809726
94,94,472.8894472361809,1.2108726319730962,0.9075041667250252,0.30336846524807104,5.640551563967385,5.942983691525001,-0.3024321275576156
95,95,477.90954773869345,1.209397263876904,0.9074476326500249,0.301949631226879,5.638452855765482,5.940016513825001,-0.30156365805951957
96,96,482.929648241206,1.2086820107845195,0.9076850648500229,0.30099694593449666,5.639007435067385,5.9395018283,-0.30049439323261495
97,97,487.94974874371854,1.2077828037230962,0.9088894744750232,0.298893329248073,5.638356417596192,5.938422919725001,-0.3000665021288089
98,98,492.9698492462311,1.208828020225,0.9107873869250233,0.29804063329997665,5.639837227803809,5.93990107635,-0.3000638485461913
99,99,497.9899497487437,1.2075739355750001,0.910152850350025,0.2974210852249751,5.6405973784038075,5.940972636700001,-0.30037525829619316
100,100,503.01005025125625,1.2104188140019039,0.911351800825025,0.2990670131768789,5.640857779378807,5.9410805855249995,-0.30022280614619223
101,101,508.0301507537688,1.2099029707595195,0.909532323375024,0.3003706473844955,5.638813408878807,5.939146514725,-0.3003331058461933
102,102,513.0502512562814,1.2076426098557116,0.9085166126250246,0.299125997230687,5.638351452853808,5.938088187425,-0.29973673457119254
103,103,518.0703517587939,1.206412828475,0.9063582892250237,0.30005453924997627,5.636563558478809,5.935238867750001,-0.298675309271192
104,104,523.0904522613065,1.2026272558980962,0.9044607373750262,0.29816651852306997,5.635710587576904,5.933459705375001,-0.2977491177980971
105,105,528.1105527638191,1.2033100460538078,0.9060463988250247,0.29726364722878307,5.6384871448538085,5.935752793925001,-0.2972656490711927
106,106,533.1306532663316,1.2020718488192883,0.9060596501750244,0.29601219864426387,5.6367448097269035,5.9351964494,-0.29845163967309674
107,107,538.1507537688442,1.2052934250711922,0.9102186919500247,0.2950747331211675,5.640874034596193,5.9389198973,-0.2980458627038072
108,108,543.1708542713568,1.2068449663730962,0.9110877955750241,0.2957571707980722,5.641332337451904,5.938836896200001,-0.29750455874809667
109,109,548.1909547738693,1.2106545616480962,0.9157420832250251,0.294912478423071,5.646047007973095,5.942649921100001,-0.2966029131269057
110,110,553.2110552763819,1.210263188575,0.9159924883000247,0.29427070027497526,5.645469512998096,5.9429871355,-0.2975176225019043
111,111,558.2311557788944,1.205885432473096,0.9119808474250223,0.2939045850480738,5.6424693546461935,5.939213856925001,-0.29674450227880733
112,112,563.251256281407,1.206352082,0.9122627211500233,0.2940893608499767,5.6420421986500005,5.94031353435,-0.2982713357
113,113,568.2713567839196,1.205164383276904,0.910614519625024,0.29454986365187985,5.641671182651904,5.9390494850749995,-0.2973783024230956
114,114,573.2914572864321,1.2052547964519038,0.910062307125024,0.2951924893268798,5.6435235048,5.938605549,-0.29508204419999995
115,115,578.3115577889447,1.2085926190230962,0.913725786525024,0.2948668324980722,5.645045675025001,5.9406470413,-0.2956013662749992
116,116,583.3316582914572,1.207827942648096,0.9140514358250236,0.29377650682307244,5.646363871771192,5.939929690374999,-0.29356581860380704
117,117,588.3517587939698,1.2063160205288077,0.9140801419750236,0.2922358785537841,5.643279778525,5.937369960275,-0.29409018175000057
118,118,593.3718592964824,1.2038336413480963,0.9126850567000233,0.291148584648073,5.642029598978809,5.935604797100001,-0.29357519812119204
119,119,598.3919597989949,1.2068330089,0.9157871138500246,0.29104589504997525,5.647164235101904,5.938349428325,-0.2911851932230958
120,120,603.4120603015075,1.2037519264461922,0.9114858318500247,0.2922660945961675,5.643068120850001,5.9340123966250005,-0.2909442757749998
121,121,608.4321608040201,1.2071105447000001,0.915008158375025,0.2921023863249751,5.646904760551904,5.938711895,-0.2918071344480957
122,122,613.4522613065326,1.207446722676904,0.9135024797750237,0.29394424290188015,5.647035115048096,5.938114454825,-0.29107933977690426
123,123,618.4723618090452,1.2071759487942884,0.9139289047250239,0.2932470440692645,5.645952696192385,5.939183540350001,-0.29323084415761613
124,124,623.4924623115578,1.2061867616961923,0.9155129322750232,0.29067382942116915,5.646984499148097,5.9405919136500005,-0.29360741450190364
125,125,628.5125628140703,1.2060605120211922,0.9153270470000237,0.2907334650211686,5.646940686565481,5.9400334061,-0.29309271953451965
126,126,633.5326633165829,1.2059663288730962,0.916404163750024,0.2895621651230722,5.646640497067385,5.9390900705,-0.2924495734326147
127,127,638.5527638190954,1.2070616193961923,0.9157030485500235,0.2913585708461688,5.646046787271192,5.93725566015,-0.2912088728788076
128,128,643.572864321608,1.2067990293211923,0.9147774664750239,0.2920215628461684,5.647798464371192,5.937157254900001,-0.28935879052880864
129,129,648.5929648241206,1.2074498842711925,0.9159984383000243,0.29145144597116823,5.648804764563576,5.93789049835,-0.28908573378642366
130,130,653.6130653266331,1.2078305130750002,0.9163080423500253,0.29152247072497495,5.647310042767385,5.9380149606999995,-0.2907049179326142
131,131,658.6331658291457,1.209378041026904,0.9187453899250246,0.2906326511018793,5.648128645044288,5.93905996315,-0.29093131810571204
132,132,663.6532663316582,1.2083936402230961,0.9184475909500249,0.2899460492730712,5.648222208223096,5.9373503614250005,-0.2891281532019043
133,133,668.6733668341708,1.2048067922,0.9152660762000241,0.289540715999976,5.647504554298096,5.93517448435,-0.2876699300519041
134,134,673.6934673366834,1.204774469825,0.9170323797250254,0.28774209009997465,5.649787663823097,5.937259496250001,-0.28747183242690433
135,135,678.7135678391959,1.2026116784,0.9154288681250248,0.2871828102749753,5.647825686173096,5.935167261599999,-0.2873415754269031
136,136,683.7336683417085,1.2030052809519038,0.9160182021750248,0.286987078776879,5.649012308300001,5.937563576225,-0.2885512679249995
137,137,688.7537688442211,1.2048725822230961,0.9175202134750251,0.287352368748071,5.648814652873097,5.937947600725,-0.28913294785190313
138,138,693.7738693467336,1.2048673010230961,0.9150895354500251,0.289777765573071,5.6480180758788086,5.9362525580500005,-0.28823448217119196
139,139,698.7939698492462,1.202448521775,0.9139498894000238,0.2884986323749763,5.648883067121193,5.936728716950001,-0.28784564982880845
140,140,703.8140703517588,1.2025309966538078,0.9142991341750261,0.28823186247878174,5.649229802969289,5.9359089132500005,-0.28667911028071114
