-0.003941, 0.002656,-0.001203, 0.005898,-0.050272,-0.026172,-0.009790,-0.007242
-0.011186,-0.002052,-0.001075, 0.004054,-0.047555,-0.029017,-0.010931,-0.005447
 0.001444,-0.001244, 0.000904, 0.001998,-0.047905,-0.029159,-0.010650,-0.006320
-0.003377, 0.002826, 0.002541, 0.006439,-0.046492,-0.027040,-0.011859,-0.008562
-0.003625,-0.005220, 0.005743, 0.000176,-0.048727,-0.029915,-0.011728,-0.007121
 0.003706,-0.002530, 0.005756,-0.007535,-0.049829,-0.029354,-0.011028,-0.007012
 0.002245,-0.011377, 0.009643,-0.003737,-0.048034,-0.029961,-0.009613,-0.004528
-0.003607, 0.013905,-0.007954,-0.002304,-0.048593,-0.029529,-0.012534,-0.006422
 0.001834, 0.008178,-0.005716, 0.003338,-0.048915,-0.029359,-0.010898,-0.012172
 0.005638, 0.004865,-0.013679,-0.005707,-0.052088,-0.028857,-0.008603,-0.008121
 0.000408,-0.002349,-0.002850, 0.005365,-0.048125,-0.029088,-0.011929,-0.007944
 0.004870, 0.008965,-0.002271,-0.005023,-0.053358,-0.030626,-0.012582,-0.008234
 0.008944,-0.007758, 0.007136,-0.012888,-0.047674,-0.030675,-0.013310,-0.005212
-0.011344,-0.010974, 0.014432, 0.006558,-0.047978,-0.030886,-0.014131,-0.007151
-0.005225,-0.000398,-0.003380,-0.000498,-0.052501,-0.030944,-0.010894,-0.008795
-0.003568, 0.006623,-0.003953, 0.002426,-0.049794,-0.031767,-0.014093,-0.005891
-0.005995,-0.000049, 0.003871, 0.007375,-0.053745,-0.031051,-0.013188,-0.007470
 0.005064, 0.006281,-0.004945,-0.007708,-0.054079,-0.032007,-0.011229,-0.004252
 0.000163, 0.010110,-0.002403, 0.004437,-0.054000,-0.034208,-0.010574,-0.006056
 0.009016,-0.000425, 0.002126,-0.009163,-0.051697,-0.032038,-0.012980,-0.007597
-0.008076,-0.009602, 0.004107, 0.012821,-0.055075,-0.031252,-0.010372,-0.007776
-0.022837, 0.007716,-0.004016, 0.014230,-0.049647,-0.034429,-0.009700,-0.005654
-0.010244,-0.003723, 0.007818, 0.017378,-0.050658,-0.029345,-0.013054,-0.007839
-0.020493,-0.011507,-0.000359, 0.017008,-0.052110,-0.029042,-0.011723,-0.008398
-0.066960, 0.067521,-0.075066, 0.074390,-0.008683,-0.002217,-0.036591,-0.006016
-0.070070, 0.071972,-0.073575, 0.069910,-0.006938,-0.001547,-0.038968,-0.011394
-0.069373, 0.069574,-0.074085, 0.074323,-0.007350,-0.002662,-0.037536,-0.008604
-0.072981, 0.072918,-0.071499, 0.070825,-0.007816,-0.001607,-0.040134,-0.007735
-0.070899, 0.070586,-0.072024, 0.073179,-0.009336,-0.001996,-0.039523,-0.007863
-0.073074, 0.073686,-0.072604, 0.070188,-0.008177,-0.001669,-0.039762,-0.007773
-0.070517, 0.073961,-0.073629, 0.074399,-0.008568, 0.001445,-0.040040,-0.008481
-0.071408, 0.077884,-0.074298, 0.070007,-0.008059,-0.004015,-0.040588,-0.008670
-0.077066, 0.072558,-0.070095, 0.077214,-0.009828,-0.001180,-0.038971,-0.007118
-0.073705, 0.071018,-0.074358, 0.074306,-0.006412,-0.001505,-0.041715,-0.005023
-0.072630, 0.076665,-0.074306, 0.069141,-0.010744,-0.003690,-0.038401,-0.007259
-0.073843, 0.074790,-0.076040, 0.073924,-0.009062,-0.002771,-0.040879,-0.007489
-0.073401, 0.074175,-0.074223, 0.074718,-0.008759,-0.002979,-0.041573,-0.008457
-0.074164, 0.076209,-0.072597, 0.074031,-0.010221,-0.001257,-0.042280,-0.008561
-0.076227, 0.075424,-0.072991, 0.075347,-0.008572,-0.000969,-0.041253,-0.008165
-0.078727, 0.076975,-0.073156, 0.075028,-0.008062,-0.001218,-0.043011,-0.008372
-0.075469, 0.074327,-0.073790, 0.075847,-0.009112,-0.001273,-0.042587,-0.010099
-0.078798, 0.075756,-0.075040, 0.077773,-0.007311, 0.000199,-0.043103,-0.007853
-0.071594, 0.074000,-0.077381, 0.078445,-0.009731,-0.003545,-0.044337,-0.008512
-0.076558, 0.075942,-0.079335, 0.077881,-0.007505,-0.001641,-0.044441,-0.006741
-0.075326, 0.074937,-0.079071, 0.079715,-0.007650,-0.001525,-0.043160,-0.009088
-0.079542, 0.078054,-0.074937, 0.077502,-0.006609,-0.002303,-0.044611,-0.007631
-0.077196, 0.076909,-0.078151, 0.078900,-0.008058,-0.001845,-0.045084,-0.008346
-0.080426, 0.079395,-0.077512, 0.077796,-0.007644,-0.000473,-0.044620,-0.009944
-0.080589, 0.077917,-0.077487, 0.079740,-0.007202,-0.002123,-0.046212,-0.007957
-0.077872, 0.074590,-0.079166, 0.084273,-0.007741,-0.002892,-0.043902,-0.008144
-0.080873, 0.079324,-0.078189, 0.079830,-0.008775,-0.000958,-0.045154,-0.009692
-0.077356, 0.079070,-0.080992, 0.081217,-0.008037,-0.000221,-0.044496,-0.009534
-0.079033, 0.079474,-0.080477, 0.081653,-0.007107,-0.000803,-0.047394,-0.009961
-0.080598, 0.081127,-0.080613, 0.079472,-0.006973,-0.000995,-0.047323,-0.010041
-0.079244, 0.079364,-0.079804, 0.081696,-0.008091,-0.001365,-0.046684,-0.010189
-0.082024, 0.079281,-0.080556, 0.082039,-0.006743,-0.000952,-0.047521,-0.011000
-0.080288, 0.080500,-0.082016, 0.082059,-0.006430,-0.000814,-0.048662,-0.010849
-0.079929, 0.081281,-0.082807, 0.081092,-0.005789,-0.000686,-0.048346,-0.009633
-0.082053, 0.079701,-0.081817, 0.083032,-0.006905,-0.001243,-0.048034,-0.010013
-0.082989, 0.083710,-0.081369, 0.080899,-0.006638, 0.000082,-0.049703,-0.009474
-0.082472, 0.082563,-0.081140, 0.081130,-0.005509,-0.000826,-0.048216,-0.011210
-0.080776, 0.084095,-0.082902, 0.079563,-0.007667,-0.001268,-0.048956,-0.010105
-0.080977, 0.082819,-0.085747, 0.084512,-0.006621,-0.001704,-0.050223,-0.010172
-0.080960, 0.083161,-0.083832, 0.082380,-0.005654,-0.000907,-0.049882,-0.009813
-0.083755, 0.082038,-0.082884, 0.084504,-0.006396,-0.001651,-0.051104,-0.010908
-0.083738, 0.084728,-0.082567, 0.082650,-0.006606,-0.001572,-0.051491,-0.009369
-0.083278, 0.083993,-0.083765, 0.084753,-0.006757,-0.001641,-0.050966,-0.009034
-0.084302, 0.084248,-0.083219, 0.083278,-0.005985,-0.002085,-0.051418,-0.008935
-0.083866, 0.083362,-0.083766, 0.085665,-0.005364,-0.001481,-0.053682,-0.008452
-0.086228, 0.085208,-0.084379, 0.084565,-0.005055, 0.000516,-0.052923,-0.012246
-0.085077, 0.086711,-0.084563, 0.083620,-0.005795,-0.000886,-0.053230,-0.011255
-0.084153, 0.085943,-0.085973, 0.084815,-0.005381,-0.000660,-0.053149,-0.011267
-0.086238, 0.085355,-0.083540, 0.085737,-0.003719,-0.000058,-0.053498,-0.010847
-0.087010, 0.086909,-0.085005, 0.085554,-0.004543,-0.001607,-0.054332,-0.009453
-0.086601, 0.086732,-0.084861, 0.084090,-0.004484,-0.000881,-0.055119,-0.010588
-0.085067, 0.088066,-0.086765, 0.084339,-0.004754,-0.000189,-0.054432,-0.012425
-0.087043, 0.086815,-0.086376, 0.087122,-0.004783,-0.000665,-0.054690,-0.010797
-0.087940, 0.086937,-0.087112, 0.087526,-0.003889,-0.001359,-0.054333,-0.010382
-0.087644, 0.087066,-0.087071, 0.087513,-0.003798,-0.000672,-0.055165,-0.012398
-0.086995, 0.088367,-0.087457, 0.085842,-0.003441,-0.002315,-0.055392,-0.010049
-0.087753, 0.086139,-0.087312, 0.089106,-0.002302,-0.001020,-0.056728,-0.012055
-0.088461, 0.087684,-0.087553, 0.087258,-0.003668,-0.000263,-0.056658,-0.012350
-0.088435, 0.087469,-0.086535, 0.087464,-0.003712,-0.000713,-0.057134,-0.010529
-0.088436, 0.087855,-0.088928, 0.088776,-0.003356, 0.000482,-0.056163,-0.012645
-0.088514, 0.086571,-0.089179, 0.089718,-0.002864,-0.001730,-0.057446,-0.011687
-0.089347, 0.088411,-0.088282, 0.088123,-0.002059,-0.000696,-0.058362,-0.012209
-0.087217, 0.089785,-0.089286, 0.088471,-0.001550,-0.000192,-0.059414,-0.012103
-0.088762, 0.088860,-0.089151, 0.088900,-0.001560,-0.001015,-0.059747,-0.011707
-0.088940, 0.089238,-0.089040, 0.088198,-0.001277,-0.000453,-0.060052,-0.012076
-0.089795, 0.089286,-0.089311, 0.088976,-0.001358,-0.000690,-0.059588,-0.011201
-0.089773, 0.088713,-0.089455, 0.089415,-0.000974,-0.000931,-0.059457,-0.012470
-0.090171, 0.088198,-0.089738, 0.091228,-0.000752,-0.000702,-0.060794,-0.012206
-0.090117, 0.091602,-0.089748, 0.089409,-0.000726,-0.000617,-0.061816,-0.011956
-0.089978, 0.089776,-0.090640, 0.091288,-0.000735,-0.000121,-0.061737,-0.012523
-0.089539, 0.090992,-0.090847, 0.090300, 0.000530,-0.000089,-0.062900,-0.012789
-0.091267, 0.091772,-0.090176, 0.091238,-0.000121,-0.000476,-0.061819,-0.012201
-0.091029, 0.090884,-0.090775, 0.090959, 0.000847,-0.000389,-0.064746,-0.013052
-0.090974, 0.091043,-0.091644, 0.091296, 0.000823,-0.000382,-0.064396,-0.012832
-0.089995, 0.090990,-0.092319, 0.091629, 0.001108, 0.000308,-0.064356,-0.012445
-0.091133, 0.091494,-0.092540, 0.092015, 0.001761, 0.000938,-0.065049,-0.013963
-0.091549, 0.091566,-0.092299, 0.091733, 0.001443, 0.000695,-0.065479,-0.013546
-0.092124, 0.092887,-0.092076, 0.091008, 0.002817, 0.000274,-0.066477,-0.013035
-0.092061, 0.091433,-0.092287, 0.093209, 0.002655, 0.000207,-0.066636,-0.013650
-0.092826, 0.092417,-0.092477, 0.092241, 0.003527, 0.000536,-0.067248,-0.012892
-0.092655, 0.092944,-0.093073, 0.092130, 0.003642, 0.001325,-0.068032,-0.014014
-0.092641, 0.092719,-0.093228, 0.092888, 0.003561, 0.000847,-0.067494,-0.013624
-0.092610, 0.093214,-0.093570, 0.092726, 0.004234, 0.000664,-0.068545,-0.013935
-0.092469, 0.093435,-0.093285, 0.093352, 0.004188, 0.001049,-0.068982,-0.014315
-0.093694, 0.093064,-0.093169, 0.093548, 0.005056, 0.000478,-0.069593,-0.013802
-0.093384, 0.093924,-0.093795, 0.093429, 0.005598, 0.001042,-0.070506,-0.013907
-0.093376, 0.093765,-0.094387, 0.094114, 0.005774, 0.001641,-0.070947,-0.014458
-0.093414, 0.093759,-0.094020, 0.093918, 0.005705, 0.001408,-0.071654,-0.014035
-0.094210, 0.094306,-0.094129, 0.094126, 0.006045, 0.001556,-0.071455,-0.014364
-0.094918, 0.094174,-0.094497, 0.094657, 0.006137, 0.001284,-0.071660,-0.014708
-0.094112, 0.094468,-0.093971, 0.093894, 0.006368, 0.001658,-0.072172,-0.014314
-0.094203, 0.094290,-0.094470, 0.094516, 0.006627, 0.001628,-0.072612,-0.014865
-0.094794, 0.094905,-0.094599, 0.094618, 0.007146, 0.001356,-0.072873,-0.014554
-0.094887, 0.094579,-0.094756, 0.095083, 0.007446, 0.001287,-0.073392,-0.014742
-0.094817, 0.094722,-0.094958, 0.094990, 0.007635, 0.001202,-0.073797,-0.014719
-0.094992, 0.095048,-0.095239, 0.095338, 0.007633, 0.001337,-0.074358,-0.014730
-0.095170, 0.095306,-0.095083, 0.095190, 0.008043, 0.001948,-0.074869,-0.015122
-0.095477, 0.094872,-0.095439, 0.095378, 0.008157, 0.001819,-0.074691,-0.015202
-0.095221, 0.095366,-0.095492, 0.095484, 0.008439, 0.001818,-0.075273,-0.015105
-0.095571, 0.095424,-0.095598, 0.095645, 0.008561, 0.001804,-0.075505,-0.015121
