,time,temp,z_Ba_layer0,z_S_layer0,z_diff_layer0,z_Ba_layer1,z_S_layer1,z_diff_layer1,z_Ba_layer2,z_S_layer2,z_diff_layer2
30,30,151.60301507537687,1.270919716484375,0.8640024371094083,0.4069172793749668,5.876745389453125,5.87720165390625,-0.000456264453124966,10.484709274492188,10.8890711409375,-0.4043618664453117
31,31,156.62311557788945,1.2703909494140624,0.8643317230859702,0.4060592263280922,5.876990576328125,5.876990464296875,1.1203125005465608e-07,10.485922489570314,10.888932112851563,-0.4030096232812497
32,32,161.643216080402,1.27052654515625,0.8660810489062828,0.4044454962499672,5.8783224844921875,5.878088218164063,0.00023426632812473258,10.487915107578127,10.889206749335937,-0.40129164175781007
33,33,166.66331658291455,1.26940140875,0.8669269453125332,0.40247446343746685,5.878814791015625,5.878190965625,0.000623825390624333,10.487217358164063,10.888769940195314,-0.40155258203125044
34,34,171.68341708542712,1.26706212984375,0.8658899365625338,0.40117219328121634,5.8771865984765626,5.876419856953126,0.0007667415234369201,10.48602457871094,10.887227628554687,-0.40120304984374755
35,35,176.7035175879397,1.267584065703125,0.8667882076562834,0.4007958580468416,5.879146564960937,5.877918405976562,0.0012281589843752272,10.486628097929689,10.888367231289063,-0.4017391333593743
36,36,181.72361809045225,1.2684437693359376,0.867085532382844,0.4013582369530936,5.879635063105528,5.877817685,0.001817378105528178,10.486967666054689,10.888140004140626,-0.4011723380859369
37,37,186.7437185929648,1.2686919005859374,0.8668776435547207,0.40181425703121665,5.8786745553125,5.877479207460937,0.0011953478515627225,10.487828957109375,10.88782688703125,-0.39999792992187544
38,38,191.76381909547737,1.26961124265625,0.8678765966406574,0.4017346460155926,5.8796223008007225,5.878414880117187,0.0012074206835350765,10.490782997148438,10.8888392678125,-0.39805627066406224
39,39,196.78391959798995,1.268503614140625,0.8681446241797207,0.40035898996090424,5.877980078183534,5.8785675825000006,-0.0005875043164662586,10.489479481757813,10.887413957382812,-0.3979344756249983
40,40,201.8040201005025,1.2679491419921876,0.8687400617969064,0.3992090801952811,5.87738829953125,5.87955005890625,-0.0021617593749994057,10.489743487851563,10.888397530039063,-0.3986540421875002
41,41,206.82412060301505,1.26697356515625,0.8698780212890969,0.39709554386715307,5.878607950488221,5.880681136523437,-0.0020731860352158904,10.490716753789062,10.889794402617188,-0.3990776488281256
42,42,211.84422110552762,1.2671999238281249,0.8704452437500323,0.39675468007809256,5.878038539257813,5.880845280859376,-0.002806741601562912,10.491312552070314,10.889922925273439,-0.398610373203125
43,43,216.8643216080402,1.26534902484375,0.8697277768359704,0.39562124800777965,5.876559094101562,5.879029687734375,-0.0024705936328128786,10.491710880273438,10.890151194921874,-0.3984403146484361
44,44,221.88442211055275,1.2654797250390626,0.8696335392187824,0.3958461858202802,5.876716284550721,5.878610780312501,-0.001894495761780135,10.491653524570312,10.889642304453126,-0.3979887798828141
45,45,226.9045226130653,1.265542086328125,0.8705153775781582,0.3950267087499668,5.878248951992187,5.878852343046875,-0.0006033910546872079,10.492161362421875,10.889692962265626,-0.3975315998437505
